date,store,item,sales
3/31/14,6,26,42
4/1/14,6,26,38
4/2/14,6,26,44
4/3/14,6,26,38
4/4/14,6,26,49
4/5/14,6,26,48
4/6/14,6,26,51
4/7/14,6,26,34
4/8/14,6,26,35
4/9/14,6,26,40
4/10/14,6,26,44
4/11/14,6,26,54
4/12/14,6,26,59
4/13/14,6,26,54
4/14/14,6,26,37
4/15/14,6,26,38
4/16/14,6,26,52
4/17/14,6,26,41
4/18/14,6,26,46
4/19/14,6,26,50
4/20/14,6,26,55
4/21/14,6,26,27
4/22/14,6,26,47
4/23/14,6,26,38
4/24/14,6,26,52
4/25/14,6,26,53
4/26/14,6,26,41
4/27/14,6,26,47
4/28/14,6,26,44
4/29/14,6,26,48
4/30/14,6,26,40
5/1/14,6,26,37
5/2/14,6,26,51
5/3/14,6,26,53
5/4/14,6,26,53
5/5/14,6,26,40
5/6/14,6,26,61
5/7/14,6,26,55
5/8/14,6,26,48
5/9/14,6,26,60
5/10/14,6,26,63
5/11/14,6,26,55
5/12/14,6,26,37
5/13/14,6,26,44
5/14/14,6,26,39
5/15/14,6,26,37
5/16/14,6,26,52
5/17/14,6,26,48
5/18/14,6,26,57
5/19/14,6,26,49
5/20/14,6,26,52
5/21/14,6,26,43
5/22/14,6,26,40
5/23/14,6,26,45
5/24/14,6,26,50
5/25/14,6,26,43
5/26/14,6,26,35
5/27/14,6,26,59
5/28/14,6,26,44
5/29/14,6,26,43
5/30/14,6,26,53
5/31/14,6,26,55
6/1/14,6,26,67
6/2/14,6,26,31
6/3/14,6,26,40
6/4/14,6,26,50
6/5/14,6,26,54
6/6/14,6,26,40
6/7/14,6,26,56
6/8/14,6,26,54
6/9/14,6,26,43
6/10/14,6,26,49
6/11/14,6,26,53
6/12/14,6,26,45
6/13/14,6,26,45
6/14/14,6,26,50
6/15/14,6,26,68
6/16/14,6,26,34
6/17/14,6,26,37
6/18/14,6,26,51
6/19/14,6,26,45
6/20/14,6,26,45
6/21/14,6,26,52
6/22/14,6,26,55
6/23/14,6,26,38
6/24/14,6,26,38
6/25/14,6,26,48
6/26/14,6,26,52
6/27/14,6,26,44
6/28/14,6,26,53
6/29/14,6,26,47
6/30/14,6,26,50
7/1/14,6,26,59
7/2/14,6,26,54
7/3/14,6,26,48
7/4/14,6,26,54
7/5/14,6,26,63
7/6/14,6,26,68
7/7/14,6,26,50
7/8/14,6,26,63
7/9/14,6,26,41
7/10/14,6,26,58
7/11/14,6,26,51
7/12/14,6,26,56
7/13/14,6,26,58
7/14/14,6,26,50
7/15/14,6,26,39
7/16/14,6,26,42
7/17/14,6,26,57
7/18/14,6,26,67
7/19/14,6,26,68
7/20/14,6,26,62
7/21/14,6,26,49
7/22/14,6,26,49
7/23/14,6,26,62
7/24/14,6,26,40
7/25/14,6,26,58
7/26/14,6,26,53
7/27/14,6,26,71
7/28/14,6,26,42
7/29/14,6,26,43
7/30/14,6,26,29
7/31/14,6,26,48
8/1/14,6,26,43
8/2/14,6,26,55
8/3/14,6,26,57
8/4/14,6,26,33
8/5/14,6,26,25
8/6/14,6,26,33
8/7/14,6,26,53
8/8/14,6,26,51
8/9/14,6,26,44
8/10/14,6,26,60
8/11/14,6,26,43
8/12/14,6,26,42
8/13/14,6,26,51
8/14/14,6,26,50
8/15/14,6,26,59
8/16/14,6,26,50
8/17/14,6,26,46
8/18/14,6,26,47
8/19/14,6,26,47
8/20/14,6,26,34
8/21/14,6,26,44
8/22/14,6,26,40
8/23/14,6,26,36
8/24/14,6,26,53
8/25/14,6,26,45
8/26/14,6,26,36
8/27/14,6,26,43
8/28/14,6,26,29
8/29/14,6,26,51
8/30/14,6,26,50
8/31/14,6,26,72
9/1/14,6,26,34
9/2/14,6,26,44
9/3/14,6,26,40
9/4/14,6,26,42
9/5/14,6,26,40
9/6/14,6,26,39
9/7/14,6,26,59
9/8/14,6,26,33
9/9/14,6,26,40
9/10/14,6,26,41
9/11/14,6,26,34
9/12/14,6,26,51
9/13/14,6,26,49
9/14/14,6,26,60
9/15/14,6,26,34
9/16/14,6,26,38
9/17/14,6,26,49
9/18/14,6,26,51
9/19/14,6,26,39
9/20/14,6,26,47
9/21/14,6,26,55
9/22/14,6,26,35
9/23/14,6,26,46
9/24/14,6,26,36
9/25/14,6,26,32
9/26/14,6,26,39
9/27/14,6,26,65
9/28/14,6,26,51
9/29/14,6,26,27
9/30/14,6,26,33
10/1/14,6,26,31
10/2/14,6,26,38
10/3/14,6,26,40
10/4/14,6,26,41
10/5/14,6,26,45
10/6/14,6,26,44
10/7/14,6,26,38
10/8/14,6,26,29
10/9/14,6,26,37
10/10/14,6,26,48
10/11/14,6,26,43
10/12/14,6,26,45
10/13/14,6,26,40
10/14/14,6,26,33
10/15/14,6,26,36
10/16/14,6,26,35
10/17/14,6,26,32
10/18/14,6,26,48
10/19/14,6,26,46
10/20/14,6,26,37
10/21/14,6,26,42
10/22/14,6,26,37
10/23/14,6,26,41
10/24/14,6,26,38
10/25/14,6,26,44
10/26/14,6,26,43
10/27/14,6,26,34
10/28/14,6,26,40
10/29/14,6,26,37
10/30/14,6,26,33
10/31/14,6,26,38
11/1/14,6,26,48
11/2/14,6,26,55
11/3/14,6,26,35
11/4/14,6,26,46
11/5/14,6,26,48
11/6/14,6,26,48
11/7/14,6,26,58
11/8/14,6,26,50
11/9/14,6,26,44
11/10/14,6,26,33
11/11/14,6,26,41
11/12/14,6,26,32
11/13/14,6,26,43
11/14/14,6,26,52
11/15/14,6,26,53
11/16/14,6,26,54
11/17/14,6,26,38
11/18/14,6,26,41
11/19/14,6,26,38
11/20/14,6,26,49
11/21/14,6,26,45
11/22/14,6,26,61
11/23/14,6,26,58
11/24/14,6,26,28
11/25/14,6,26,49
11/26/14,6,26,48
11/27/14,6,26,36
11/28/14,6,26,44
11/29/14,6,26,48
11/30/14,6,26,40
12/1/14,6,26,28
12/2/14,6,26,34
12/3/14,6,26,34
12/4/14,6,26,36
12/5/14,6,26,30
12/6/14,6,26,29
12/7/14,6,26,42
12/8/14,6,26,23
12/9/14,6,26,22
12/10/14,6,26,29
12/11/14,6,26,37
12/12/14,6,26,24
12/13/14,6,26,45
12/14/14,6,26,40
12/15/14,6,26,21
12/16/14,6,26,25
12/17/14,6,26,33
12/18/14,6,26,27
12/19/14,6,26,35
12/20/14,6,26,45
12/21/14,6,26,37
12/22/14,6,26,22
12/23/14,6,26,40
12/24/14,6,26,22
12/25/14,6,26,26
12/26/14,6,26,33
12/27/14,6,26,44
12/28/14,6,26,30
12/29/14,6,26,25
12/30/14,6,26,21
12/31/14,6,26,23
1/1/15,6,26,25
1/2/15,6,26,23
1/3/15,6,26,33
1/4/15,6,26,20
1/5/15,6,26,21
1/6/15,6,26,23
1/7/15,6,26,36
1/8/15,6,26,24
1/9/15,6,26,29
1/10/15,6,26,34
1/11/15,6,26,32
1/12/15,6,26,18
1/13/15,6,26,28
1/14/15,6,26,26
1/15/15,6,26,30
1/16/15,6,26,35
1/17/15,6,26,28
1/18/15,6,26,36
1/19/15,6,26,16
1/20/15,6,26,20
1/21/15,6,26,29
1/22/15,6,26,21
1/23/15,6,26,36
1/24/15,6,26,34
1/25/15,6,26,35
1/26/15,6,26,24
1/27/15,6,26,32
1/28/15,6,26,38
1/29/15,6,26,32
1/30/15,6,26,32
1/31/15,6,26,30
2/1/15,6,26,35
2/2/15,6,26,22
2/3/15,6,26,31
2/4/15,6,26,38
2/5/15,6,26,36
2/6/15,6,26,34
2/7/15,6,26,26
2/8/15,6,26,33
2/9/15,6,26,29
2/10/15,6,26,30
2/11/15,6,26,44
2/12/15,6,26,30
2/13/15,6,26,32
2/14/15,6,26,38
2/15/15,6,26,38
2/16/15,6,26,27
2/17/15,6,26,28
2/18/15,6,26,25
2/19/15,6,26,44
2/20/15,6,26,29
2/21/15,6,26,39
2/22/15,6,26,28
2/23/15,6,26,31
2/24/15,6,26,19
2/25/15,6,26,22
2/26/15,6,26,21
2/27/15,6,26,32
2/28/15,6,26,34
3/1/15,6,26,58
3/2/15,6,26,30
3/3/15,6,26,33
3/4/15,6,26,35
3/5/15,6,26,39
3/6/15,6,26,41
3/7/15,6,26,34
3/8/15,6,26,50
3/9/15,6,26,24
3/10/15,6,26,38
3/11/15,6,26,31
3/12/15,6,26,42
3/13/15,6,26,46
3/14/15,6,26,42
3/15/15,6,26,42
3/16/15,6,26,39
3/17/15,6,26,49
3/18/15,6,26,28
3/19/15,6,26,34
3/20/15,6,26,40
3/21/15,6,26,45
3/22/15,6,26,42
3/23/15,6,26,27
3/24/15,6,26,43
3/25/15,6,26,35
3/26/15,6,26,44
3/27/15,6,26,43
3/28/15,6,26,51
3/29/15,6,26,46
3/30/15,6,26,36
3/31/15,6,26,25
4/1/15,6,26,40
4/2/15,6,26,56
4/3/15,6,26,44
4/4/15,6,26,49
4/5/15,6,26,46
4/6/15,6,26,37
4/7/15,6,26,35
4/8/15,6,26,42
4/9/15,6,26,48
4/10/15,6,26,45
4/11/15,6,26,53
4/12/15,6,26,57
4/13/15,6,26,23
4/14/15,6,26,31
4/15/15,6,26,52
4/16/15,6,26,36
4/17/15,6,26,55
4/18/15,6,26,52
4/19/15,6,26,57
4/20/15,6,26,35
4/21/15,6,26,48
4/22/15,6,26,57
4/23/15,6,26,39
4/24/15,6,26,58
4/25/15,6,26,57
4/26/15,6,26,54
4/27/15,6,26,39
4/28/15,6,26,54
4/29/15,6,26,37
4/30/15,6,26,47
5/1/15,6,26,45
5/2/15,6,26,44
5/3/15,6,26,65
5/4/15,6,26,45
5/5/15,6,26,40
5/6/15,6,26,40
5/7/15,6,26,38
5/8/15,6,26,60
5/9/15,6,26,61
5/10/15,6,26,60
5/11/15,6,26,36
5/12/15,6,26,46
5/13/15,6,26,47
5/14/15,6,26,39
5/15/15,6,26,50
5/16/15,6,26,54
5/17/15,6,26,72
5/18/15,6,26,40
5/19/15,6,26,38
5/20/15,6,26,45
5/21/15,6,26,58
5/22/15,6,26,45
5/23/15,6,26,59
5/24/15,6,26,61
5/25/15,6,26,35
5/26/15,6,26,45
5/27/15,6,26,48
5/28/15,6,26,49
5/29/15,6,26,39
5/30/15,6,26,67
5/31/15,6,26,47
6/1/15,6,26,42
6/2/15,6,26,51
6/3/15,6,26,51
6/4/15,6,26,51
6/5/15,6,26,54
6/6/15,6,26,48
6/7/15,6,26,46
6/8/15,6,26,33
6/9/15,6,26,52
6/10/15,6,26,39
6/11/15,6,26,57
6/12/15,6,26,51
6/13/15,6,26,53
6/14/15,6,26,78
6/15/15,6,26,36
6/16/15,6,26,55
6/17/15,6,26,53
6/18/15,6,26,52
6/19/15,6,26,60
6/20/15,6,26,50
6/21/15,6,26,56
6/22/15,6,26,33
6/23/15,6,26,55
6/24/15,6,26,38
6/25/15,6,26,59
6/26/15,6,26,61
6/27/15,6,26,67
6/28/15,6,26,72
6/29/15,6,26,35
6/30/15,6,26,39
7/1/15,6,26,52
7/2/15,6,26,67
7/3/15,6,26,54
7/4/15,6,26,70
7/5/15,6,26,71
7/6/15,6,26,33
7/7/15,6,26,51
7/8/15,6,26,46
7/9/15,6,26,43
7/10/15,6,26,52
7/11/15,6,26,64
7/12/15,6,26,65
7/13/15,6,26,38
7/14/15,6,26,43
7/15/15,6,26,54
7/16/15,6,26,51
7/17/15,6,26,51
7/18/15,6,26,72
7/19/15,6,26,61
7/20/15,6,26,50
7/21/15,6,26,51
7/22/15,6,26,47
7/23/15,6,26,60
7/24/15,6,26,53
7/25/15,6,26,58
7/26/15,6,26,63
7/27/15,6,26,39
7/28/15,6,26,43
7/29/15,6,26,41
7/30/15,6,26,69
7/31/15,6,26,54
8/1/15,6,26,53
8/2/15,6,26,63
8/3/15,6,26,34
8/4/15,6,26,57
8/5/15,6,26,40
8/6/15,6,26,61
8/7/15,6,26,61
8/8/15,6,26,62
8/9/15,6,26,60
8/10/15,6,26,28
8/11/15,6,26,48
8/12/15,6,26,48
8/13/15,6,26,50
8/14/15,6,26,40
8/15/15,6,26,50
8/16/15,6,26,56
8/17/15,6,26,46
8/18/15,6,26,49
8/19/15,6,26,44
8/20/15,6,26,49
8/21/15,6,26,59
8/22/15,6,26,56
8/23/15,6,26,54
8/24/15,6,26,40
8/25/15,6,26,40
8/26/15,6,26,36
8/27/15,6,26,61
8/28/15,6,26,52
8/29/15,6,26,51
8/30/15,6,26,67
8/31/15,6,26,44
9/1/15,6,26,50
9/2/15,6,26,37
9/3/15,6,26,46
9/4/15,6,26,53
9/5/15,6,26,52
9/6/15,6,26,53
9/7/15,6,26,31
9/8/15,6,26,32
9/9/15,6,26,39
9/10/15,6,26,43
9/11/15,6,26,42
9/12/15,6,26,50
9/13/15,6,26,58
9/14/15,6,26,24
9/15/15,6,26,33
9/16/15,6,26,35
9/17/15,6,26,45
9/18/15,6,26,47
9/19/15,6,26,54
9/20/15,6,26,53
9/21/15,6,26,34
9/22/15,6,26,49
9/23/15,6,26,40
9/24/15,6,26,43
9/25/15,6,26,44
9/26/15,6,26,39
9/27/15,6,26,35
9/28/15,6,26,34
9/29/15,6,26,35
9/30/15,6,26,55
10/1/15,6,26,53
10/2/15,6,26,42
10/3/15,6,26,50
10/4/15,6,26,58
10/5/15,6,26,34
10/6/15,6,26,36
10/7/15,6,26,32
10/8/15,6,26,36
10/9/15,6,26,41
10/10/15,6,26,46
10/11/15,6,26,45
10/12/15,6,26,44
10/13/15,6,26,38
10/14/15,6,26,53
10/15/15,6,26,45
10/16/15,6,26,42
10/17/15,6,26,32
10/18/15,6,26,56
10/19/15,6,26,29
10/20/15,6,26,39
10/21/15,6,26,42
10/22/15,6,26,30
10/23/15,6,26,41
10/24/15,6,26,50
10/25/15,6,26,62
10/26/15,6,26,39
10/27/15,6,26,35
10/28/15,6,26,28
10/29/15,6,26,43
10/30/15,6,26,47
10/31/15,6,26,57
11/1/15,6,26,55
11/2/15,6,26,26
11/3/15,6,26,39
11/4/15,6,26,32
11/5/15,6,26,44
11/6/15,6,26,46
11/7/15,6,26,55
11/8/15,6,26,47
11/9/15,6,26,20
11/10/15,6,26,36
11/11/15,6,26,43
11/12/15,6,26,52
11/13/15,6,26,43
11/14/15,6,26,52
11/15/15,6,26,62
11/16/15,6,26,38
11/17/15,6,26,57
11/18/15,6,26,49
11/19/15,6,26,52
11/20/15,6,26,44
11/21/15,6,26,56
11/22/15,6,26,45
11/23/15,6,26,20
11/24/15,6,26,37
11/25/15,6,26,38
11/26/15,6,26,47
11/27/15,6,26,38
11/28/15,6,26,51
11/29/15,6,26,61
11/30/15,6,26,37
12/1/15,6,26,34
12/2/15,6,26,36
12/3/15,6,26,31
12/4/15,6,26,31
12/5/15,6,26,46
12/6/15,6,26,47
12/7/15,6,26,19
12/8/15,6,26,32
12/9/15,6,26,33
12/10/15,6,26,42
12/11/15,6,26,39
12/12/15,6,26,41
12/13/15,6,26,31
12/14/15,6,26,23
12/15/15,6,26,28
12/16/15,6,26,34
12/17/15,6,26,32
12/18/15,6,26,34
12/19/15,6,26,35
12/20/15,6,26,29
12/21/15,6,26,21
12/22/15,6,26,30
12/23/15,6,26,25
12/24/15,6,26,29
12/25/15,6,26,30
12/26/15,6,26,52
12/27/15,6,26,23
12/28/15,6,26,19
12/29/15,6,26,31
12/30/15,6,26,26
12/31/15,6,26,32
1/1/16,6,26,29
1/2/16,6,26,37
1/3/16,6,26,54
1/4/16,6,26,22
1/5/16,6,26,18
1/6/16,6,26,31
1/7/16,6,26,44
1/8/16,6,26,47
1/9/16,6,26,37
1/10/16,6,26,30
1/11/16,6,26,22
1/12/16,6,26,24
1/13/16,6,26,37
1/14/16,6,26,28
1/15/16,6,26,35
1/16/16,6,26,48
1/17/16,6,26,40
1/18/16,6,26,24
1/19/16,6,26,35
1/20/16,6,26,28
1/21/16,6,26,36
1/22/16,6,26,41
1/23/16,6,26,35
1/24/16,6,26,35
1/25/16,6,26,21
1/26/16,6,26,22
1/27/16,6,26,26
1/28/16,6,26,18
1/29/16,6,26,36
1/30/16,6,26,38
1/31/16,6,26,39
2/1/16,6,26,27
2/2/16,6,26,30
2/3/16,6,26,26
2/4/16,6,26,39
2/5/16,6,26,40
2/6/16,6,26,35
2/7/16,6,26,48
2/8/16,6,26,23
2/9/16,6,26,42
2/10/16,6,26,37
2/11/16,6,26,33
2/12/16,6,26,49
2/13/16,6,26,39
2/14/16,6,26,47
2/15/16,6,26,26
2/16/16,6,26,40
2/17/16,6,26,37
2/18/16,6,26,27
2/19/16,6,26,34
2/20/16,6,26,34
2/21/16,6,26,35
2/22/16,6,26,29
2/23/16,6,26,30
2/24/16,6,26,24
2/25/16,6,26,39
2/26/16,6,26,32
2/27/16,6,26,41
2/28/16,6,26,38
2/29/16,6,26,28
3/1/16,6,26,40
3/2/16,6,26,45
3/3/16,6,26,45
3/4/16,6,26,39
3/5/16,6,26,45
3/6/16,6,26,51
3/7/16,6,26,40
3/8/16,6,26,49
3/9/16,6,26,45
3/10/16,6,26,44
