date,store,item,sales
1/19/14,2,6,41
1/20/14,2,6,22
1/21/14,2,6,20
1/22/14,2,6,36
1/23/14,2,6,37
1/24/14,2,6,42
1/25/14,2,6,29
1/26/14,2,6,40
1/27/14,2,6,27
1/28/14,2,6,39
1/29/14,2,6,26
1/30/14,2,6,26
1/31/14,2,6,28
2/1/14,2,6,43
2/2/14,2,6,55
2/3/14,2,6,41
2/4/14,2,6,41
2/5/14,2,6,32
2/6/14,2,6,34
2/7/14,2,6,44
2/8/14,2,6,39
2/9/14,2,6,51
2/10/14,2,6,19
2/11/14,2,6,38
2/12/14,2,6,27
2/13/14,2,6,40
2/14/14,2,6,48
2/15/14,2,6,48
2/16/14,2,6,36
2/17/14,2,6,34
2/18/14,2,6,37
2/19/14,2,6,44
2/20/14,2,6,38
2/21/14,2,6,36
2/22/14,2,6,36
2/23/14,2,6,44
2/24/14,2,6,27
2/25/14,2,6,39
2/26/14,2,6,31
2/27/14,2,6,38
2/28/14,2,6,49
3/1/14,2,6,59
3/2/14,2,6,52
3/3/14,2,6,37
3/4/14,2,6,43
3/5/14,2,6,43
3/6/14,2,6,44
3/7/14,2,6,53
3/8/14,2,6,52
3/9/14,2,6,57
3/10/14,2,6,38
3/11/14,2,6,36
3/12/14,2,6,49
3/13/14,2,6,49
3/14/14,2,6,47
3/15/14,2,6,54
3/16/14,2,6,51
3/17/14,2,6,38
3/18/14,2,6,43
3/19/14,2,6,46
3/20/14,2,6,38
3/21/14,2,6,53
3/22/14,2,6,50
3/23/14,2,6,61
3/24/14,2,6,37
3/25/14,2,6,41
3/26/14,2,6,39
3/27/14,2,6,46
3/28/14,2,6,49
3/29/14,2,6,53
3/30/14,2,6,65
3/31/14,2,6,37
4/1/14,2,6,44
4/2/14,2,6,63
4/3/14,2,6,43
4/4/14,2,6,71
4/5/14,2,6,66
4/6/14,2,6,78
4/7/14,2,6,58
4/8/14,2,6,45
4/9/14,2,6,43
4/10/14,2,6,58
4/11/14,2,6,54
4/12/14,2,6,61
4/13/14,2,6,57
4/14/14,2,6,33
4/15/14,2,6,70
4/16/14,2,6,56
4/17/14,2,6,53
4/18/14,2,6,54
4/19/14,2,6,52
4/20/14,2,6,51
4/21/14,2,6,37
4/22/14,2,6,40
4/23/14,2,6,44
4/24/14,2,6,57
4/25/14,2,6,50
4/26/14,2,6,60
4/27/14,2,6,61
4/28/14,2,6,53
4/29/14,2,6,40
4/30/14,2,6,59
5/1/14,2,6,55
5/2/14,2,6,69
5/3/14,2,6,54
5/4/14,2,6,86
5/5/14,2,6,41
5/6/14,2,6,41
5/7/14,2,6,42
5/8/14,2,6,58
5/9/14,2,6,59
5/10/14,2,6,66
5/11/14,2,6,58
5/12/14,2,6,42
5/13/14,2,6,52
5/14/14,2,6,47
5/15/14,2,6,56
5/16/14,2,6,54
5/17/14,2,6,79
5/18/14,2,6,66
5/19/14,2,6,43
5/20/14,2,6,63
5/21/14,2,6,54
5/22/14,2,6,60
5/23/14,2,6,46
5/24/14,2,6,67
5/25/14,2,6,67
5/26/14,2,6,45
5/27/14,2,6,56
5/28/14,2,6,48
5/29/14,2,6,56
5/30/14,2,6,75
5/31/14,2,6,58
6/1/14,2,6,63
6/2/14,2,6,40
6/3/14,2,6,68
6/4/14,2,6,50
6/5/14,2,6,66
6/6/14,2,6,61
6/7/14,2,6,55
6/8/14,2,6,62
6/9/14,2,6,47
6/10/14,2,6,43
6/11/14,2,6,65
6/12/14,2,6,57
6/13/14,2,6,61
6/14/14,2,6,69
6/15/14,2,6,71
6/16/14,2,6,36
6/17/14,2,6,61
6/18/14,2,6,65
6/19/14,2,6,65
6/20/14,2,6,60
6/21/14,2,6,82
6/22/14,2,6,82
6/23/14,2,6,52
6/24/14,2,6,41
6/25/14,2,6,80
6/26/14,2,6,50
6/27/14,2,6,74
6/28/14,2,6,74
6/29/14,2,6,63
6/30/14,2,6,48
7/1/14,2,6,56
7/2/14,2,6,57
7/3/14,2,6,57
7/4/14,2,6,73
7/5/14,2,6,55
7/6/14,2,6,71
7/7/14,2,6,59
7/8/14,2,6,50
7/9/14,2,6,56
7/10/14,2,6,71
7/11/14,2,6,66
7/12/14,2,6,71
7/13/14,2,6,73
7/14/14,2,6,64
7/15/14,2,6,65
7/16/14,2,6,79
7/17/14,2,6,78
7/18/14,2,6,62
7/19/14,2,6,74
7/20/14,2,6,64
7/21/14,2,6,57
7/22/14,2,6,65
7/23/14,2,6,59
7/24/14,2,6,77
7/25/14,2,6,70
7/26/14,2,6,66
7/27/14,2,6,96
7/28/14,2,6,54
7/29/14,2,6,59
7/30/14,2,6,65
7/31/14,2,6,72
8/1/14,2,6,69
8/2/14,2,6,66
8/3/14,2,6,64
8/4/14,2,6,52
8/5/14,2,6,46
8/6/14,2,6,60
8/7/14,2,6,61
8/8/14,2,6,51
8/9/14,2,6,66
8/10/14,2,6,73
8/11/14,2,6,41
8/12/14,2,6,58
8/13/14,2,6,44
8/14/14,2,6,51
8/15/14,2,6,52
8/16/14,2,6,69
8/17/14,2,6,66
8/18/14,2,6,54
8/19/14,2,6,50
8/20/14,2,6,62
8/21/14,2,6,51
8/22/14,2,6,52
8/23/14,2,6,76
8/24/14,2,6,72
8/25/14,2,6,55
8/26/14,2,6,58
8/27/14,2,6,60
8/28/14,2,6,56
8/29/14,2,6,54
8/30/14,2,6,66
8/31/14,2,6,53
9/1/14,2,6,45
9/2/14,2,6,60
9/3/14,2,6,52
9/4/14,2,6,55
9/5/14,2,6,61
9/6/14,2,6,48
9/7/14,2,6,67
9/8/14,2,6,57
9/9/14,2,6,46
9/10/14,2,6,37
9/11/14,2,6,63
9/12/14,2,6,56
9/13/14,2,6,64
9/14/14,2,6,63
9/15/14,2,6,40
9/16/14,2,6,54
9/17/14,2,6,50
9/18/14,2,6,39
9/19/14,2,6,53
9/20/14,2,6,68
9/21/14,2,6,63
9/22/14,2,6,29
9/23/14,2,6,51
9/24/14,2,6,59
9/25/14,2,6,43
9/26/14,2,6,65
9/27/14,2,6,64
9/28/14,2,6,62
9/29/14,2,6,35
9/30/14,2,6,50
10/1/14,2,6,40
10/2/14,2,6,50
10/3/14,2,6,61
10/4/14,2,6,53
10/5/14,2,6,42
10/6/14,2,6,41
10/7/14,2,6,40
10/8/14,2,6,49
10/9/14,2,6,46
10/10/14,2,6,51
10/11/14,2,6,40
10/12/14,2,6,52
10/13/14,2,6,41
10/14/14,2,6,54
10/15/14,2,6,47
10/16/14,2,6,48
10/17/14,2,6,52
10/18/14,2,6,57
10/19/14,2,6,61
10/20/14,2,6,36
10/21/14,2,6,43
10/22/14,2,6,47
10/23/14,2,6,50
10/24/14,2,6,50
10/25/14,2,6,56
10/26/14,2,6,56
10/27/14,2,6,41
10/28/14,2,6,45
10/29/14,2,6,55
10/30/14,2,6,46
10/31/14,2,6,69
11/1/14,2,6,55
11/2/14,2,6,65
11/3/14,2,6,43
11/4/14,2,6,62
11/5/14,2,6,46
11/6/14,2,6,52
11/7/14,2,6,50
11/8/14,2,6,70
11/9/14,2,6,54
11/10/14,2,6,33
11/11/14,2,6,48
11/12/14,2,6,46
11/13/14,2,6,53
11/14/14,2,6,58
11/15/14,2,6,54
11/16/14,2,6,63
11/17/14,2,6,41
11/18/14,2,6,43
11/19/14,2,6,38
11/20/14,2,6,49
11/21/14,2,6,61
11/22/14,2,6,64
11/23/14,2,6,64
11/24/14,2,6,27
11/25/14,2,6,60
11/26/14,2,6,55
11/27/14,2,6,55
11/28/14,2,6,49
11/29/14,2,6,72
11/30/14,2,6,74
12/1/14,2,6,27
12/2/14,2,6,36
12/3/14,2,6,36
12/4/14,2,6,28
12/5/14,2,6,35
12/6/14,2,6,47
12/7/14,2,6,32
12/8/14,2,6,27
12/9/14,2,6,25
12/10/14,2,6,26
12/11/14,2,6,40
12/12/14,2,6,44
12/13/14,2,6,45
12/14/14,2,6,42
12/15/14,2,6,24
12/16/14,2,6,49
12/17/14,2,6,31
12/18/14,2,6,48
12/19/14,2,6,34
12/20/14,2,6,34
12/21/14,2,6,52
12/22/14,2,6,28
12/23/14,2,6,39
12/24/14,2,6,32
12/25/14,2,6,41
12/26/14,2,6,42
12/27/14,2,6,52
12/28/14,2,6,50
12/29/14,2,6,29
12/30/14,2,6,36
12/31/14,2,6,40
1/1/15,2,6,32
1/2/15,2,6,33
1/3/15,2,6,32
1/4/15,2,6,44
1/5/15,2,6,30
1/6/15,2,6,34
1/7/15,2,6,37
1/8/15,2,6,43
1/9/15,2,6,41
1/10/15,2,6,39
1/11/15,2,6,43
1/12/15,2,6,17
1/13/15,2,6,42
1/14/15,2,6,25
1/15/15,2,6,35
1/16/15,2,6,28
1/17/15,2,6,39
1/18/15,2,6,43
1/19/15,2,6,30
1/20/15,2,6,30
1/21/15,2,6,28
1/22/15,2,6,33
1/23/15,2,6,30
1/24/15,2,6,43
1/25/15,2,6,40
1/26/15,2,6,35
1/27/15,2,6,38
1/28/15,2,6,25
1/29/15,2,6,32
1/30/15,2,6,39
1/31/15,2,6,51
2/1/15,2,6,43
2/2/15,2,6,29
2/3/15,2,6,37
2/4/15,2,6,40
2/5/15,2,6,39
2/6/15,2,6,50
2/7/15,2,6,42
2/8/15,2,6,48
2/9/15,2,6,41
2/10/15,2,6,35
2/11/15,2,6,38
2/12/15,2,6,37
2/13/15,2,6,42
2/14/15,2,6,49
2/15/15,2,6,52
2/16/15,2,6,23
2/17/15,2,6,40
2/18/15,2,6,31
2/19/15,2,6,45
2/20/15,2,6,38
2/21/15,2,6,47
2/22/15,2,6,52
2/23/15,2,6,31
2/24/15,2,6,43
2/25/15,2,6,31
2/26/15,2,6,39
2/27/15,2,6,37
2/28/15,2,6,37
3/1/15,2,6,44
3/2/15,2,6,41
3/3/15,2,6,44
3/4/15,2,6,49
3/5/15,2,6,59
3/6/15,2,6,49
3/7/15,2,6,52
3/8/15,2,6,58
3/9/15,2,6,35
3/10/15,2,6,41
3/11/15,2,6,59
3/12/15,2,6,36
3/13/15,2,6,68
3/14/15,2,6,50
3/15/15,2,6,56
3/16/15,2,6,35
3/17/15,2,6,44
3/18/15,2,6,38
3/19/15,2,6,40
3/20/15,2,6,54
3/21/15,2,6,58
3/22/15,2,6,61
3/23/15,2,6,38
3/24/15,2,6,42
3/25/15,2,6,40
3/26/15,2,6,57
3/27/15,2,6,46
3/28/15,2,6,42
3/29/15,2,6,45
3/30/15,2,6,34
3/31/15,2,6,49
4/1/15,2,6,51
4/2/15,2,6,57
4/3/15,2,6,69
4/4/15,2,6,70
4/5/15,2,6,66
4/6/15,2,6,41
4/7/15,2,6,42
4/8/15,2,6,58
4/9/15,2,6,57
4/10/15,2,6,49
4/11/15,2,6,70
4/12/15,2,6,54
4/13/15,2,6,41
4/14/15,2,6,52
4/15/15,2,6,52
4/16/15,2,6,44
4/17/15,2,6,55
4/18/15,2,6,62
4/19/15,2,6,70
4/20/15,2,6,33
4/21/15,2,6,49
4/22/15,2,6,60
4/23/15,2,6,59
4/24/15,2,6,56
4/25/15,2,6,61
4/26/15,2,6,54
4/27/15,2,6,40
4/28/15,2,6,55
4/29/15,2,6,39
4/30/15,2,6,57
5/1/15,2,6,74
5/2/15,2,6,63
5/3/15,2,6,78
5/4/15,2,6,58
5/5/15,2,6,56
5/6/15,2,6,56
5/7/15,2,6,57
5/8/15,2,6,58
5/9/15,2,6,65
5/10/15,2,6,71
5/11/15,2,6,57
5/12/15,2,6,44
5/13/15,2,6,49
5/14/15,2,6,64
5/15/15,2,6,69
5/16/15,2,6,60
5/17/15,2,6,86
5/18/15,2,6,52
5/19/15,2,6,72
5/20/15,2,6,57
5/21/15,2,6,62
5/22/15,2,6,59
5/23/15,2,6,67
5/24/15,2,6,74
5/25/15,2,6,45
5/26/15,2,6,63
5/27/15,2,6,58
5/28/15,2,6,63
5/29/15,2,6,57
5/30/15,2,6,62
5/31/15,2,6,83
6/1/15,2,6,40
6/2/15,2,6,60
6/3/15,2,6,58
6/4/15,2,6,66
6/5/15,2,6,76
6/6/15,2,6,59
6/7/15,2,6,63
6/8/15,2,6,51
6/9/15,2,6,50
6/10/15,2,6,63
6/11/15,2,6,62
6/12/15,2,6,64
6/13/15,2,6,71
6/14/15,2,6,59
6/15/15,2,6,55
6/16/15,2,6,71
6/17/15,2,6,51
6/18/15,2,6,69
6/19/15,2,6,74
6/20/15,2,6,69
6/21/15,2,6,67
6/22/15,2,6,54
6/23/15,2,6,59
6/24/15,2,6,65
6/25/15,2,6,62
6/26/15,2,6,71
6/27/15,2,6,71
6/28/15,2,6,70
6/29/15,2,6,43
6/30/15,2,6,59
7/1/15,2,6,61
7/2/15,2,6,57
7/3/15,2,6,75
7/4/15,2,6,73
7/5/15,2,6,73
7/6/15,2,6,44
7/7/15,2,6,56
7/8/15,2,6,69
7/9/15,2,6,52
7/10/15,2,6,62
7/11/15,2,6,85
7/12/15,2,6,73
7/13/15,2,6,62
7/14/15,2,6,56
7/15/15,2,6,66
7/16/15,2,6,70
7/17/15,2,6,76
7/18/15,2,6,63
7/19/15,2,6,87
7/20/15,2,6,48
7/21/15,2,6,54
7/22/15,2,6,69
7/23/15,2,6,63
7/24/15,2,6,64
7/25/15,2,6,99
7/26/15,2,6,91
7/27/15,2,6,64
7/28/15,2,6,59
7/29/15,2,6,70
7/30/15,2,6,65
7/31/15,2,6,49
8/1/15,2,6,68
8/2/15,2,6,62
8/3/15,2,6,57
8/4/15,2,6,56
8/5/15,2,6,65
8/6/15,2,6,63
8/7/15,2,6,66
8/8/15,2,6,69
8/9/15,2,6,79
8/10/15,2,6,39
8/11/15,2,6,44
8/12/15,2,6,51
8/13/15,2,6,56
8/14/15,2,6,65
8/15/15,2,6,59
8/16/15,2,6,74
8/17/15,2,6,52
8/18/15,2,6,44
8/19/15,2,6,49
8/20/15,2,6,47
8/21/15,2,6,65
8/22/15,2,6,67
8/23/15,2,6,62
8/24/15,2,6,39
8/25/15,2,6,62
8/26/15,2,6,62
8/27/15,2,6,43
8/28/15,2,6,51
8/29/15,2,6,72
8/30/15,2,6,93
8/31/15,2,6,42
9/1/15,2,6,51
9/2/15,2,6,67
9/3/15,2,6,58
9/4/15,2,6,57
9/5/15,2,6,67
9/6/15,2,6,69
9/7/15,2,6,49
9/8/15,2,6,48
9/9/15,2,6,47
9/10/15,2,6,53
9/11/15,2,6,55
9/12/15,2,6,61
9/13/15,2,6,74
9/14/15,2,6,46
9/15/15,2,6,51
9/16/15,2,6,35
9/17/15,2,6,45
9/18/15,2,6,67
9/19/15,2,6,62
9/20/15,2,6,66
9/21/15,2,6,44
9/22/15,2,6,53
9/23/15,2,6,62
9/24/15,2,6,53
9/25/15,2,6,60
9/26/15,2,6,67
9/27/15,2,6,63
9/28/15,2,6,38
9/29/15,2,6,48
9/30/15,2,6,59
10/1/15,2,6,54
10/2/15,2,6,44
10/3/15,2,6,48
10/4/15,2,6,68
10/5/15,2,6,47
10/6/15,2,6,50
10/7/15,2,6,34
10/8/15,2,6,52
10/9/15,2,6,54
10/10/15,2,6,67
10/11/15,2,6,56
10/12/15,2,6,39
10/13/15,2,6,61
10/14/15,2,6,54
10/15/15,2,6,36
10/16/15,2,6,67
10/17/15,2,6,48
10/18/15,2,6,61
10/19/15,2,6,33
10/20/15,2,6,47
10/21/15,2,6,61
10/22/15,2,6,63
10/23/15,2,6,52
10/24/15,2,6,58
10/25/15,2,6,56
10/26/15,2,6,34
10/27/15,2,6,50
10/28/15,2,6,36
10/29/15,2,6,48
10/30/15,2,6,66
10/31/15,2,6,50
11/1/15,2,6,66
11/2/15,2,6,41
11/3/15,2,6,48
11/4/15,2,6,68
11/5/15,2,6,64
11/6/15,2,6,54
11/7/15,2,6,60
11/8/15,2,6,60
11/9/15,2,6,41
11/10/15,2,6,49
11/11/15,2,6,51
11/12/15,2,6,53
11/13/15,2,6,49
11/14/15,2,6,49
11/15/15,2,6,55
11/16/15,2,6,33
11/17/15,2,6,47
11/18/15,2,6,46
11/19/15,2,6,42
11/20/15,2,6,75
11/21/15,2,6,60
11/22/15,2,6,62
11/23/15,2,6,46
11/24/15,2,6,50
11/25/15,2,6,42
11/26/15,2,6,58
11/27/15,2,6,51
11/28/15,2,6,61
11/29/15,2,6,62
11/30/15,2,6,47
12/1/15,2,6,37
12/2/15,2,6,39
12/3/15,2,6,44
12/4/15,2,6,30
12/5/15,2,6,54
12/6/15,2,6,47
12/7/15,2,6,26
12/8/15,2,6,35
12/9/15,2,6,41
12/10/15,2,6,34
12/11/15,2,6,51
12/12/15,2,6,47
12/13/15,2,6,43
12/14/15,2,6,32
12/15/15,2,6,32
12/16/15,2,6,44
12/17/15,2,6,36
12/18/15,2,6,25
12/19/15,2,6,40
12/20/15,2,6,41
12/21/15,2,6,27
12/22/15,2,6,32
12/23/15,2,6,42
12/24/15,2,6,51
12/25/15,2,6,42
12/26/15,2,6,53
12/27/15,2,6,58
12/28/15,2,6,26
12/29/15,2,6,41
12/30/15,2,6,38
12/31/15,2,6,40
1/1/16,2,6,34
1/2/16,2,6,36
1/3/16,2,6,60
1/4/16,2,6,23
1/5/16,2,6,40
1/6/16,2,6,37
1/7/16,2,6,41
1/8/16,2,6,41
1/9/16,2,6,54
1/10/16,2,6,37
1/11/16,2,6,26
1/12/16,2,6,37
1/13/16,2,6,40
1/14/16,2,6,43
1/15/16,2,6,43
1/16/16,2,6,40
1/17/16,2,6,46
1/18/16,2,6,24
1/19/16,2,6,39
1/20/16,2,6,36
1/21/16,2,6,38
1/22/16,2,6,41
1/23/16,2,6,52
1/24/16,2,6,43
1/25/16,2,6,32
1/26/16,2,6,47
1/27/16,2,6,31
1/28/16,2,6,45
1/29/16,2,6,38
1/30/16,2,6,45
1/31/16,2,6,56
2/1/16,2,6,35
2/2/16,2,6,39
2/3/16,2,6,43
2/4/16,2,6,40
2/5/16,2,6,53
2/6/16,2,6,59
2/7/16,2,6,47
2/8/16,2,6,26
2/9/16,2,6,49
2/10/16,2,6,43
2/11/16,2,6,40
2/12/16,2,6,46
2/13/16,2,6,60
2/14/16,2,6,54
2/15/16,2,6,43
2/16/16,2,6,42
2/17/16,2,6,36
2/18/16,2,6,48
2/19/16,2,6,40
2/20/16,2,6,63
2/21/16,2,6,60
2/22/16,2,6,37
2/23/16,2,6,31
2/24/16,2,6,35
2/25/16,2,6,43
2/26/16,2,6,40
2/27/16,2,6,58
2/28/16,2,6,52
2/29/16,2,6,40
3/1/16,2,6,53
3/2/16,2,6,54
3/3/16,2,6,53
3/4/16,2,6,74
3/5/16,2,6,73
3/6/16,2,6,75
3/7/16,2,6,51
3/8/16,2,6,51
3/9/16,2,6,48
3/10/16,2,6,46
