date,store,item,sales
12/14/13,3,11,50
12/15/13,3,11,51
12/16/13,3,11,28
12/17/13,3,11,51
12/18/13,3,11,37
12/19/13,3,11,44
12/20/13,3,11,45
12/21/13,3,11,49
12/22/13,3,11,53
12/23/13,3,11,33
12/24/13,3,11,38
12/25/13,3,11,35
12/26/13,3,11,38
12/27/13,3,11,30
12/28/13,3,11,44
12/29/13,3,11,62
12/30/13,3,11,30
12/31/13,3,11,43
1/1/14,3,11,35
1/2/14,3,11,47
1/3/14,3,11,40
1/4/14,3,11,54
1/5/14,3,11,60
1/6/14,3,11,27
1/7/14,3,11,41
1/8/14,3,11,55
1/9/14,3,11,49
1/10/14,3,11,39
1/11/14,3,11,42
1/12/14,3,11,42
1/13/14,3,11,38
1/14/14,3,11,32
1/15/14,3,11,34
1/16/14,3,11,54
1/17/14,3,11,42
1/18/14,3,11,43
1/19/14,3,11,67
1/20/14,3,11,40
1/21/14,3,11,35
1/22/14,3,11,35
1/23/14,3,11,45
1/24/14,3,11,40
1/25/14,3,11,48
1/26/14,3,11,47
1/27/14,3,11,33
1/28/14,3,11,31
1/29/14,3,11,41
1/30/14,3,11,29
1/31/14,3,11,51
2/1/14,3,11,48
2/2/14,3,11,42
2/3/14,3,11,42
2/4/14,3,11,45
2/5/14,3,11,42
2/6/14,3,11,47
2/7/14,3,11,52
2/8/14,3,11,48
2/9/14,3,11,50
2/10/14,3,11,33
2/11/14,3,11,44
2/12/14,3,11,48
2/13/14,3,11,62
2/14/14,3,11,50
2/15/14,3,11,43
2/16/14,3,11,57
2/17/14,3,11,33
2/18/14,3,11,48
2/19/14,3,11,43
2/20/14,3,11,34
2/21/14,3,11,56
2/22/14,3,11,51
2/23/14,3,11,53
2/24/14,3,11,35
2/25/14,3,11,36
2/26/14,3,11,42
2/27/14,3,11,46
2/28/14,3,11,57
3/1/14,3,11,49
3/2/14,3,11,71
3/3/14,3,11,37
3/4/14,3,11,63
3/5/14,3,11,48
3/6/14,3,11,60
3/7/14,3,11,73
3/8/14,3,11,69
3/9/14,3,11,77
3/10/14,3,11,43
3/11/14,3,11,51
3/12/14,3,11,49
3/13/14,3,11,53
3/14/14,3,11,65
3/15/14,3,11,79
3/16/14,3,11,64
3/17/14,3,11,41
3/18/14,3,11,53
3/19/14,3,11,65
3/20/14,3,11,59
3/21/14,3,11,63
3/22/14,3,11,66
3/23/14,3,11,70
3/24/14,3,11,39
3/25/14,3,11,45
3/26/14,3,11,39
3/27/14,3,11,49
3/28/14,3,11,60
3/29/14,3,11,68
3/30/14,3,11,64
3/31/14,3,11,53
4/1/14,3,11,66
4/2/14,3,11,51
4/3/14,3,11,65
4/4/14,3,11,72
4/5/14,3,11,81
4/6/14,3,11,80
4/7/14,3,11,53
4/8/14,3,11,61
4/9/14,3,11,46
4/10/14,3,11,61
4/11/14,3,11,69
4/12/14,3,11,79
4/13/14,3,11,75
4/14/14,3,11,66
4/15/14,3,11,52
4/16/14,3,11,53
4/17/14,3,11,63
4/18/14,3,11,71
4/19/14,3,11,85
4/20/14,3,11,86
4/21/14,3,11,43
4/22/14,3,11,42
4/23/14,3,11,53
4/24/14,3,11,62
4/25/14,3,11,62
4/26/14,3,11,65
4/27/14,3,11,82
4/28/14,3,11,61
4/29/14,3,11,54
4/30/14,3,11,57
5/1/14,3,11,59
5/2/14,3,11,70
5/3/14,3,11,77
5/4/14,3,11,83
5/5/14,3,11,49
5/6/14,3,11,64
5/7/14,3,11,59
5/8/14,3,11,72
5/9/14,3,11,78
5/10/14,3,11,77
5/11/14,3,11,91
5/12/14,3,11,61
5/13/14,3,11,71
5/14/14,3,11,62
5/15/14,3,11,50
5/16/14,3,11,60
5/17/14,3,11,82
5/18/14,3,11,75
5/19/14,3,11,60
5/20/14,3,11,51
5/21/14,3,11,64
5/22/14,3,11,64
5/23/14,3,11,66
5/24/14,3,11,97
5/25/14,3,11,79
5/26/14,3,11,48
5/27/14,3,11,64
5/28/14,3,11,70
5/29/14,3,11,67
5/30/14,3,11,78
5/31/14,3,11,82
6/1/14,3,11,91
6/2/14,3,11,57
6/3/14,3,11,52
6/4/14,3,11,73
6/5/14,3,11,56
6/6/14,3,11,84
6/7/14,3,11,62
6/8/14,3,11,99
6/9/14,3,11,56
6/10/14,3,11,76
6/11/14,3,11,65
6/12/14,3,11,73
6/13/14,3,11,72
6/14/14,3,11,89
6/15/14,3,11,101
6/16/14,3,11,62
6/17/14,3,11,70
6/18/14,3,11,74
6/19/14,3,11,85
6/20/14,3,11,78
6/21/14,3,11,73
6/22/14,3,11,73
6/23/14,3,11,54
6/24/14,3,11,55
6/25/14,3,11,73
6/26/14,3,11,69
6/27/14,3,11,80
6/28/14,3,11,78
6/29/14,3,11,91
6/30/14,3,11,57
7/1/14,3,11,70
7/2/14,3,11,78
7/3/14,3,11,65
7/4/14,3,11,72
7/5/14,3,11,82
7/6/14,3,11,76
7/7/14,3,11,76
7/8/14,3,11,72
7/9/14,3,11,71
7/10/14,3,11,81
7/11/14,3,11,91
7/12/14,3,11,93
7/13/14,3,11,80
7/14/14,3,11,54
7/15/14,3,11,83
7/16/14,3,11,78
7/17/14,3,11,71
7/18/14,3,11,74
7/19/14,3,11,80
7/20/14,3,11,95
7/21/14,3,11,72
7/22/14,3,11,60
7/23/14,3,11,64
7/24/14,3,11,79
7/25/14,3,11,73
7/26/14,3,11,91
7/27/14,3,11,96
7/28/14,3,11,61
7/29/14,3,11,83
7/30/14,3,11,65
7/31/14,3,11,75
8/1/14,3,11,76
8/2/14,3,11,66
8/3/14,3,11,80
8/4/14,3,11,61
8/5/14,3,11,50
8/6/14,3,11,59
8/7/14,3,11,65
8/8/14,3,11,83
8/9/14,3,11,82
8/10/14,3,11,83
8/11/14,3,11,44
8/12/14,3,11,68
8/13/14,3,11,58
8/14/14,3,11,76
8/15/14,3,11,88
8/16/14,3,11,79
8/17/14,3,11,71
8/18/14,3,11,47
8/19/14,3,11,75
8/20/14,3,11,61
8/21/14,3,11,64
8/22/14,3,11,75
8/23/14,3,11,75
8/24/14,3,11,76
8/25/14,3,11,53
8/26/14,3,11,59
8/27/14,3,11,62
8/28/14,3,11,60
8/29/14,3,11,77
8/30/14,3,11,82
8/31/14,3,11,91
9/1/14,3,11,52
9/2/14,3,11,59
9/3/14,3,11,69
9/4/14,3,11,56
9/5/14,3,11,55
9/6/14,3,11,77
9/7/14,3,11,84
9/8/14,3,11,49
9/9/14,3,11,55
9/10/14,3,11,48
9/11/14,3,11,56
9/12/14,3,11,63
9/13/14,3,11,71
9/14/14,3,11,65
9/15/14,3,11,52
9/16/14,3,11,67
9/17/14,3,11,56
9/18/14,3,11,68
9/19/14,3,11,81
9/20/14,3,11,68
9/21/14,3,11,85
9/22/14,3,11,61
9/23/14,3,11,65
9/24/14,3,11,60
9/25/14,3,11,64
9/26/14,3,11,68
9/27/14,3,11,80
9/28/14,3,11,76
9/29/14,3,11,50
9/30/14,3,11,67
10/1/14,3,11,48
10/2/14,3,11,78
10/3/14,3,11,46
10/4/14,3,11,68
10/5/14,3,11,72
10/6/14,3,11,35
10/7/14,3,11,58
10/8/14,3,11,43
10/9/14,3,11,65
10/10/14,3,11,69
10/11/14,3,11,80
10/12/14,3,11,71
10/13/14,3,11,55
10/14/14,3,11,44
10/15/14,3,11,58
10/16/14,3,11,49
10/17/14,3,11,66
10/18/14,3,11,62
10/19/14,3,11,76
10/20/14,3,11,52
10/21/14,3,11,58
10/22/14,3,11,40
10/23/14,3,11,69
10/24/14,3,11,63
10/25/14,3,11,76
10/26/14,3,11,66
10/27/14,3,11,41
10/28/14,3,11,58
10/29/14,3,11,52
10/30/14,3,11,50
10/31/14,3,11,62
11/1/14,3,11,63
11/2/14,3,11,68
11/3/14,3,11,42
11/4/14,3,11,74
11/5/14,3,11,64
11/6/14,3,11,69
11/7/14,3,11,62
11/8/14,3,11,64
11/9/14,3,11,66
11/10/14,3,11,43
11/11/14,3,11,54
11/12/14,3,11,53
11/13/14,3,11,64
11/14/14,3,11,67
11/15/14,3,11,82
11/16/14,3,11,79
11/17/14,3,11,46
11/18/14,3,11,58
11/19/14,3,11,42
11/20/14,3,11,58
11/21/14,3,11,53
11/22/14,3,11,69
11/23/14,3,11,67
11/24/14,3,11,46
11/25/14,3,11,59
11/26/14,3,11,57
11/27/14,3,11,58
11/28/14,3,11,65
11/29/14,3,11,60
11/30/14,3,11,66
12/1/14,3,11,38
12/2/14,3,11,49
12/3/14,3,11,37
12/4/14,3,11,41
12/5/14,3,11,49
12/6/14,3,11,47
12/7/14,3,11,47
12/8/14,3,11,37
12/9/14,3,11,39
12/10/14,3,11,44
12/11/14,3,11,43
12/12/14,3,11,52
12/13/14,3,11,58
12/14/14,3,11,49
12/15/14,3,11,43
12/16/14,3,11,35
12/17/14,3,11,41
12/18/14,3,11,49
12/19/14,3,11,42
12/20/14,3,11,55
12/21/14,3,11,46
12/22/14,3,11,41
12/23/14,3,11,38
12/24/14,3,11,36
12/25/14,3,11,43
12/26/14,3,11,51
12/27/14,3,11,37
12/28/14,3,11,60
12/29/14,3,11,22
12/30/14,3,11,41
12/31/14,3,11,55
1/1/15,3,11,49
1/2/15,3,11,42
1/3/15,3,11,46
1/4/15,3,11,47
1/5/15,3,11,33
1/6/15,3,11,39
1/7/15,3,11,42
1/8/15,3,11,38
1/9/15,3,11,45
1/10/15,3,11,43
1/11/15,3,11,51
1/12/15,3,11,30
1/13/15,3,11,39
1/14/15,3,11,41
1/15/15,3,11,46
1/16/15,3,11,41
1/17/15,3,11,46
1/18/15,3,11,54
1/19/15,3,11,38
1/20/15,3,11,46
1/21/15,3,11,44
1/22/15,3,11,45
1/23/15,3,11,53
1/24/15,3,11,47
1/25/15,3,11,57
1/26/15,3,11,31
1/27/15,3,11,33
1/28/15,3,11,34
1/29/15,3,11,40
1/30/15,3,11,45
1/31/15,3,11,48
2/1/15,3,11,61
2/2/15,3,11,37
2/3/15,3,11,47
2/4/15,3,11,48
2/5/15,3,11,53
2/6/15,3,11,40
2/7/15,3,11,52
2/8/15,3,11,55
2/9/15,3,11,36
2/10/15,3,11,49
2/11/15,3,11,44
2/12/15,3,11,38
2/13/15,3,11,51
2/14/15,3,11,51
2/15/15,3,11,56
2/16/15,3,11,41
2/17/15,3,11,40
2/18/15,3,11,54
2/19/15,3,11,31
2/20/15,3,11,49
2/21/15,3,11,56
2/22/15,3,11,53
2/23/15,3,11,33
2/24/15,3,11,28
2/25/15,3,11,59
2/26/15,3,11,45
2/27/15,3,11,57
2/28/15,3,11,66
3/1/15,3,11,68
3/2/15,3,11,55
3/3/15,3,11,50
3/4/15,3,11,54
3/5/15,3,11,51
3/6/15,3,11,55
3/7/15,3,11,57
3/8/15,3,11,63
3/9/15,3,11,49
3/10/15,3,11,54
3/11/15,3,11,53
3/12/15,3,11,63
3/13/15,3,11,72
3/14/15,3,11,65
3/15/15,3,11,54
3/16/15,3,11,42
3/17/15,3,11,61
3/18/15,3,11,42
3/19/15,3,11,67
3/20/15,3,11,44
3/21/15,3,11,76
3/22/15,3,11,71
3/23/15,3,11,45
3/24/15,3,11,46
3/25/15,3,11,47
3/26/15,3,11,45
3/27/15,3,11,53
3/28/15,3,11,60
3/29/15,3,11,69
3/30/15,3,11,42
3/31/15,3,11,49
4/1/15,3,11,57
4/2/15,3,11,53
4/3/15,3,11,73
4/4/15,3,11,79
4/5/15,3,11,57
4/6/15,3,11,59
4/7/15,3,11,72
4/8/15,3,11,69
4/9/15,3,11,72
4/10/15,3,11,70
4/11/15,3,11,74
4/12/15,3,11,90
4/13/15,3,11,46
4/14/15,3,11,53
4/15/15,3,11,67
4/16/15,3,11,82
4/17/15,3,11,69
4/18/15,3,11,68
4/19/15,3,11,84
4/20/15,3,11,72
4/21/15,3,11,57
4/22/15,3,11,53
4/23/15,3,11,59
4/24/15,3,11,98
4/25/15,3,11,80
4/26/15,3,11,77
4/27/15,3,11,45
4/28/15,3,11,62
4/29/15,3,11,59
4/30/15,3,11,55
5/1/15,3,11,60
5/2/15,3,11,75
5/3/15,3,11,95
5/4/15,3,11,66
5/5/15,3,11,59
5/6/15,3,11,54
5/7/15,3,11,75
5/8/15,3,11,81
5/9/15,3,11,73
5/10/15,3,11,79
5/11/15,3,11,66
5/12/15,3,11,80
5/13/15,3,11,69
5/14/15,3,11,82
5/15/15,3,11,79
5/16/15,3,11,71
5/17/15,3,11,83
5/18/15,3,11,63
5/19/15,3,11,71
5/20/15,3,11,56
5/21/15,3,11,62
5/22/15,3,11,77
5/23/15,3,11,85
5/24/15,3,11,84
5/25/15,3,11,57
5/26/15,3,11,71
5/27/15,3,11,60
5/28/15,3,11,55
5/29/15,3,11,64
5/30/15,3,11,85
5/31/15,3,11,65
6/1/15,3,11,61
6/2/15,3,11,73
6/3/15,3,11,65
6/4/15,3,11,70
6/5/15,3,11,88
6/6/15,3,11,97
6/7/15,3,11,93
6/8/15,3,11,57
6/9/15,3,11,70
6/10/15,3,11,62
6/11/15,3,11,74
6/12/15,3,11,86
6/13/15,3,11,75
6/14/15,3,11,85
6/15/15,3,11,76
6/16/15,3,11,72
6/17/15,3,11,85
6/18/15,3,11,62
6/19/15,3,11,82
6/20/15,3,11,85
6/21/15,3,11,83
6/22/15,3,11,56
6/23/15,3,11,64
6/24/15,3,11,65
6/25/15,3,11,80
6/26/15,3,11,91
6/27/15,3,11,89
6/28/15,3,11,78
6/29/15,3,11,66
6/30/15,3,11,69
7/1/15,3,11,69
7/2/15,3,11,101
7/3/15,3,11,77
7/4/15,3,11,90
7/5/15,3,11,95
7/6/15,3,11,79
7/7/15,3,11,63
7/8/15,3,11,69
7/9/15,3,11,86
7/10/15,3,11,95
7/11/15,3,11,109
7/12/15,3,11,97
7/13/15,3,11,65
7/14/15,3,11,76
7/15/15,3,11,72
7/16/15,3,11,80
7/17/15,3,11,80
7/18/15,3,11,94
7/19/15,3,11,93
7/20/15,3,11,65
7/21/15,3,11,84
7/22/15,3,11,87
7/23/15,3,11,84
7/24/15,3,11,113
7/25/15,3,11,78
7/26/15,3,11,83
7/27/15,3,11,64
7/28/15,3,11,81
7/29/15,3,11,85
7/30/15,3,11,83
7/31/15,3,11,90
8/1/15,3,11,97
8/2/15,3,11,94
8/3/15,3,11,47
8/4/15,3,11,63
8/5/15,3,11,56
8/6/15,3,11,68
8/7/15,3,11,67
8/8/15,3,11,79
8/9/15,3,11,100
8/10/15,3,11,58
8/11/15,3,11,59
8/12/15,3,11,63
8/13/15,3,11,72
8/14/15,3,11,66
8/15/15,3,11,90
8/16/15,3,11,99
8/17/15,3,11,46
8/18/15,3,11,55
8/19/15,3,11,58
8/20/15,3,11,61
8/21/15,3,11,87
8/22/15,3,11,86
8/23/15,3,11,83
8/24/15,3,11,63
8/25/15,3,11,61
8/26/15,3,11,67
8/27/15,3,11,64
8/28/15,3,11,76
8/29/15,3,11,75
8/30/15,3,11,70
8/31/15,3,11,67
9/1/15,3,11,61
9/2/15,3,11,60
9/3/15,3,11,72
9/4/15,3,11,56
9/5/15,3,11,67
9/6/15,3,11,83
9/7/15,3,11,52
9/8/15,3,11,70
9/9/15,3,11,81
9/10/15,3,11,71
9/11/15,3,11,61
9/12/15,3,11,62
9/13/15,3,11,71
9/14/15,3,11,41
9/15/15,3,11,63
9/16/15,3,11,70
9/17/15,3,11,67
9/18/15,3,11,69
9/19/15,3,11,90
9/20/15,3,11,64
9/21/15,3,11,58
9/22/15,3,11,51
9/23/15,3,11,61
9/24/15,3,11,68
9/25/15,3,11,57
9/26/15,3,11,100
9/27/15,3,11,71
9/28/15,3,11,54
9/29/15,3,11,59
9/30/15,3,11,72
10/1/15,3,11,72
10/2/15,3,11,68
10/3/15,3,11,67
10/4/15,3,11,67
10/5/15,3,11,52
10/6/15,3,11,47
10/7/15,3,11,52
10/8/15,3,11,68
10/9/15,3,11,62
10/10/15,3,11,71
10/11/15,3,11,76
10/12/15,3,11,57
10/13/15,3,11,51
10/14/15,3,11,61
10/15/15,3,11,65
10/16/15,3,11,72
10/17/15,3,11,59
10/18/15,3,11,81
10/19/15,3,11,45
10/20/15,3,11,50
10/21/15,3,11,58
10/22/15,3,11,73
10/23/15,3,11,66
10/24/15,3,11,62
10/25/15,3,11,58
10/26/15,3,11,44
10/27/15,3,11,60
10/28/15,3,11,69
10/29/15,3,11,51
10/30/15,3,11,60
10/31/15,3,11,66
11/1/15,3,11,73
11/2/15,3,11,47
11/3/15,3,11,80
11/4/15,3,11,62
11/5/15,3,11,68
11/6/15,3,11,90
11/7/15,3,11,62
11/8/15,3,11,71
11/9/15,3,11,57
11/10/15,3,11,71
11/11/15,3,11,73
11/12/15,3,11,66
11/13/15,3,11,67
11/14/15,3,11,74
11/15/15,3,11,64
11/16/15,3,11,65
11/17/15,3,11,72
11/18/15,3,11,57
11/19/15,3,11,47
11/20/15,3,11,54
11/21/15,3,11,80
11/22/15,3,11,74
11/23/15,3,11,58
11/24/15,3,11,47
11/25/15,3,11,76
11/26/15,3,11,65
11/27/15,3,11,75
11/28/15,3,11,58
11/29/15,3,11,69
11/30/15,3,11,56
12/1/15,3,11,39
12/2/15,3,11,44
12/3/15,3,11,51
12/4/15,3,11,49
12/5/15,3,11,52
12/6/15,3,11,53
12/7/15,3,11,35
12/8/15,3,11,45
12/9/15,3,11,40
12/10/15,3,11,50
12/11/15,3,11,63
12/12/15,3,11,43
12/13/15,3,11,46
12/14/15,3,11,41
12/15/15,3,11,44
12/16/15,3,11,55
12/17/15,3,11,43
12/18/15,3,11,44
12/19/15,3,11,70
12/20/15,3,11,58
12/21/15,3,11,38
12/22/15,3,11,57
12/23/15,3,11,47
12/24/15,3,11,32
12/25/15,3,11,58
12/26/15,3,11,57
12/27/15,3,11,51
12/28/15,3,11,40
12/29/15,3,11,43
12/30/15,3,11,44
12/31/15,3,11,53
1/1/16,3,11,42
1/2/16,3,11,56
1/3/16,3,11,53
1/4/16,3,11,34
1/5/16,3,11,50
1/6/16,3,11,48
1/7/16,3,11,52
1/8/16,3,11,62
1/9/16,3,11,52
1/10/16,3,11,52
1/11/16,3,11,30
1/12/16,3,11,49
1/13/16,3,11,37
1/14/16,3,11,53
1/15/16,3,11,50
1/16/16,3,11,54
1/17/16,3,11,61
1/18/16,3,11,33
1/19/16,3,11,40
1/20/16,3,11,32
1/21/16,3,11,49
1/22/16,3,11,44
1/23/16,3,11,49
1/24/16,3,11,59
1/25/16,3,11,29
1/26/16,3,11,44
1/27/16,3,11,44
1/28/16,3,11,59
1/29/16,3,11,48
1/30/16,3,11,59
1/31/16,3,11,63
2/1/16,3,11,40
2/2/16,3,11,51
2/3/16,3,11,44
2/4/16,3,11,50
2/5/16,3,11,50
2/6/16,3,11,58
2/7/16,3,11,55
2/8/16,3,11,41
2/9/16,3,11,53
2/10/16,3,11,47
2/11/16,3,11,58
2/12/16,3,11,52
2/13/16,3,11,60
2/14/16,3,11,63
2/15/16,3,11,38
2/16/16,3,11,54
2/17/16,3,11,52
2/18/16,3,11,45
2/19/16,3,11,49
2/20/16,3,11,45
2/21/16,3,11,58
2/22/16,3,11,42
2/23/16,3,11,47
2/24/16,3,11,53
2/25/16,3,11,55
2/26/16,3,11,55
2/27/16,3,11,49
2/28/16,3,11,63
2/29/16,3,11,37
3/1/16,3,11,53
3/2/16,3,11,65
3/3/16,3,11,51
3/4/16,3,11,68
3/5/16,3,11,77
3/6/16,3,11,80
3/7/16,3,11,46
3/8/16,3,11,49
3/9/16,3,11,56
3/10/16,3,11,61
