date,store,item,sales
1/3/14,1,1,11
1/4/14,1,1,20
1/5/14,1,1,17
1/6/14,1,1,14
1/7/14,1,1,11
1/8/14,1,1,12
1/9/14,1,1,17
1/10/14,1,1,12
1/11/14,1,1,17
1/12/14,1,1,12
1/13/14,1,1,12
1/14/14,1,1,17
1/15/14,1,1,17
1/16/14,1,1,15
1/17/14,1,1,18
1/18/14,1,1,15
1/19/14,1,1,12
1/20/14,1,1,6
1/21/14,1,1,7
1/22/14,1,1,21
1/23/14,1,1,18
1/24/14,1,1,18
1/25/14,1,1,21
1/26/14,1,1,16
1/27/14,1,1,8
1/28/14,1,1,6
1/29/14,1,1,13
1/30/14,1,1,11
1/31/14,1,1,18
2/1/14,1,1,13
2/2/14,1,1,16
2/3/14,1,1,10
2/4/14,1,1,9
2/5/14,1,1,21
2/6/14,1,1,17
2/7/14,1,1,15
2/8/14,1,1,15
2/9/14,1,1,18
2/10/14,1,1,10
2/11/14,1,1,10
2/12/14,1,1,9
2/13/14,1,1,22
2/14/14,1,1,20
2/15/14,1,1,20
2/16/14,1,1,13
2/17/14,1,1,11
2/18/14,1,1,11
2/19/14,1,1,16
2/20/14,1,1,19
2/21/14,1,1,16
2/22/14,1,1,17
2/23/14,1,1,13
2/24/14,1,1,7
2/25/14,1,1,14
2/26/14,1,1,17
2/27/14,1,1,10
2/28/14,1,1,16
3/1/14,1,1,20
3/2/14,1,1,15
3/3/14,1,1,12
3/4/14,1,1,11
3/5/14,1,1,18
3/6/14,1,1,19
3/7/14,1,1,21
3/8/14,1,1,14
3/9/14,1,1,21
3/10/14,1,1,13
3/11/14,1,1,14
3/12/14,1,1,24
3/13/14,1,1,17
3/14/14,1,1,16
3/15/14,1,1,22
3/16/14,1,1,31
3/17/14,1,1,19
3/18/14,1,1,17
3/19/14,1,1,24
3/20/14,1,1,21
3/21/14,1,1,18
3/22/14,1,1,20
3/23/14,1,1,25
3/24/14,1,1,4
3/25/14,1,1,15
3/26/14,1,1,17
3/27/14,1,1,17
3/28/14,1,1,16
3/29/14,1,1,18
3/30/14,1,1,15
3/31/14,1,1,15
4/1/14,1,1,19
4/2/14,1,1,11
4/3/14,1,1,16
4/4/14,1,1,17
4/5/14,1,1,21
4/6/14,1,1,26
4/7/14,1,1,19
4/8/14,1,1,19
4/9/14,1,1,20
4/10/14,1,1,18
4/11/14,1,1,23
4/12/14,1,1,19
4/13/14,1,1,22
4/14/14,1,1,20
4/15/14,1,1,22
4/16/14,1,1,20
4/17/14,1,1,18
4/18/14,1,1,20
4/19/14,1,1,22
4/20/14,1,1,22
4/21/14,1,1,17
4/22/14,1,1,12
4/23/14,1,1,16
4/24/14,1,1,25
4/25/14,1,1,22
4/26/14,1,1,21
4/27/14,1,1,20
4/28/14,1,1,15
4/29/14,1,1,18
4/30/14,1,1,13
5/1/14,1,1,22
5/2/14,1,1,19
5/3/14,1,1,22
5/4/14,1,1,23
5/5/14,1,1,21
5/6/14,1,1,19
5/7/14,1,1,21
5/8/14,1,1,15
5/9/14,1,1,18
5/10/14,1,1,16
5/11/14,1,1,27
5/12/14,1,1,16
5/13/14,1,1,22
5/14/14,1,1,21
5/15/14,1,1,22
5/16/14,1,1,23
5/17/14,1,1,18
5/18/14,1,1,36
5/19/14,1,1,12
5/20/14,1,1,23
5/21/14,1,1,16
5/22/14,1,1,25
5/23/14,1,1,28
5/24/14,1,1,25
5/25/14,1,1,20
5/26/14,1,1,15
5/27/14,1,1,13
5/28/14,1,1,13
5/29/14,1,1,20
5/30/14,1,1,29
5/31/14,1,1,31
6/1/14,1,1,24
6/2/14,1,1,16
6/3/14,1,1,23
6/4/14,1,1,20
6/5/14,1,1,24
6/6/14,1,1,23
6/7/14,1,1,27
6/8/14,1,1,29
6/9/14,1,1,18
6/10/14,1,1,14
6/11/14,1,1,22
6/12/14,1,1,22
6/13/14,1,1,25
6/14/14,1,1,29
6/15/14,1,1,33
6/16/14,1,1,25
6/17/14,1,1,32
6/18/14,1,1,20
6/19/14,1,1,22
6/20/14,1,1,19
6/21/14,1,1,26
6/22/14,1,1,37
6/23/14,1,1,19
6/24/14,1,1,24
6/25/14,1,1,21
6/26/14,1,1,18
6/27/14,1,1,29
6/28/14,1,1,34
6/29/14,1,1,19
6/30/14,1,1,16
7/1/14,1,1,16
7/2/14,1,1,24
7/3/14,1,1,25
7/4/14,1,1,28
7/5/14,1,1,25
7/6/14,1,1,34
7/7/14,1,1,16
7/8/14,1,1,25
7/9/14,1,1,27
7/10/14,1,1,23
7/11/14,1,1,25
7/12/14,1,1,22
7/13/14,1,1,24
7/14/14,1,1,21
7/15/14,1,1,24
7/16/14,1,1,17
7/17/14,1,1,26
7/18/14,1,1,25
7/19/14,1,1,31
7/20/14,1,1,26
7/21/14,1,1,21
7/22/14,1,1,30
7/23/14,1,1,19
7/24/14,1,1,26
7/25/14,1,1,24
7/26/14,1,1,29
7/27/14,1,1,35
7/28/14,1,1,11
7/29/14,1,1,19
7/30/14,1,1,25
7/31/14,1,1,23
8/1/14,1,1,12
8/2/14,1,1,23
8/3/14,1,1,27
8/4/14,1,1,20
8/5/14,1,1,19
8/6/14,1,1,25
8/7/14,1,1,21
8/8/14,1,1,27
8/9/14,1,1,27
8/10/14,1,1,22
8/11/14,1,1,22
8/12/14,1,1,20
8/13/14,1,1,11
8/14/14,1,1,17
8/15/14,1,1,21
8/16/14,1,1,20
8/17/14,1,1,31
8/18/14,1,1,25
8/19/14,1,1,15
8/20/14,1,1,21
8/21/14,1,1,20
8/22/14,1,1,21
8/23/14,1,1,26
8/24/14,1,1,26
8/25/14,1,1,12
8/26/14,1,1,25
8/27/14,1,1,21
8/28/14,1,1,19
8/29/14,1,1,17
8/30/14,1,1,30
8/31/14,1,1,28
9/1/14,1,1,16
9/2/14,1,1,15
9/3/14,1,1,22
9/4/14,1,1,26
9/5/14,1,1,27
9/6/14,1,1,21
9/7/14,1,1,25
9/8/14,1,1,12
9/9/14,1,1,22
9/10/14,1,1,16
9/11/14,1,1,15
9/12/14,1,1,25
9/13/14,1,1,17
9/14/14,1,1,26
9/15/14,1,1,12
9/16/14,1,1,15
9/17/14,1,1,17
9/18/14,1,1,18
9/19/14,1,1,21
9/20/14,1,1,21
9/21/14,1,1,20
9/22/14,1,1,15
9/23/14,1,1,20
9/24/14,1,1,14
9/25/14,1,1,17
9/26/14,1,1,23
9/27/14,1,1,13
9/28/14,1,1,22
9/29/14,1,1,18
9/30/14,1,1,15
10/1/14,1,1,12
10/2/14,1,1,15
10/3/14,1,1,24
10/4/14,1,1,27
10/5/14,1,1,33
10/6/14,1,1,9
10/7/14,1,1,10
10/8/14,1,1,25
10/9/14,1,1,18
10/10/14,1,1,19
10/11/14,1,1,28
10/12/14,1,1,29
10/13/14,1,1,6
10/14/14,1,1,20
10/15/14,1,1,21
10/16/14,1,1,17
10/17/14,1,1,18
10/18/14,1,1,22
10/19/14,1,1,13
10/20/14,1,1,8
10/21/14,1,1,19
10/22/14,1,1,14
10/23/14,1,1,18
10/24/14,1,1,17
10/25/14,1,1,21
10/26/14,1,1,22
10/27/14,1,1,15
10/28/14,1,1,12
10/29/14,1,1,11
10/30/14,1,1,12
10/31/14,1,1,20
11/1/14,1,1,17
11/2/14,1,1,33
11/3/14,1,1,16
11/4/14,1,1,16
11/5/14,1,1,15
11/6/14,1,1,22
11/7/14,1,1,22
11/8/14,1,1,12
11/9/14,1,1,28
11/10/14,1,1,16
11/11/14,1,1,12
11/12/14,1,1,18
11/13/14,1,1,18
11/14/14,1,1,25
11/15/14,1,1,24
11/16/14,1,1,18
11/17/14,1,1,17
11/18/14,1,1,18
11/19/14,1,1,19
11/20/14,1,1,17
11/21/14,1,1,28
11/22/14,1,1,20
11/23/14,1,1,29
11/24/14,1,1,18
11/25/14,1,1,19
11/26/14,1,1,23
11/27/14,1,1,23
11/28/14,1,1,24
11/29/14,1,1,28
11/30/14,1,1,24
12/1/14,1,1,10
12/2/14,1,1,17
12/3/14,1,1,9
12/4/14,1,1,10
12/5/14,1,1,14
12/6/14,1,1,16
12/7/14,1,1,11
12/8/14,1,1,13
12/9/14,1,1,13
12/10/14,1,1,14
12/11/14,1,1,12
12/12/14,1,1,10
12/13/14,1,1,16
12/14/14,1,1,13
12/15/14,1,1,14
12/16/14,1,1,11
12/17/14,1,1,15
12/18/14,1,1,10
12/19/14,1,1,11
12/20/14,1,1,19
12/21/14,1,1,18
12/22/14,1,1,8
12/23/14,1,1,13
12/24/14,1,1,16
12/25/14,1,1,20
12/26/14,1,1,12
12/27/14,1,1,15
12/28/14,1,1,17
12/29/14,1,1,9
12/30/14,1,1,11
12/31/14,1,1,12
1/1/15,1,1,11
1/2/15,1,1,19
1/3/15,1,1,16
1/4/15,1,1,14
1/5/15,1,1,14
1/6/15,1,1,9
1/7/15,1,1,13
1/8/15,1,1,18
1/9/15,1,1,18
1/10/15,1,1,17
1/11/15,1,1,19
1/12/15,1,1,9
1/13/15,1,1,9
1/14/15,1,1,15
1/15/15,1,1,10
1/16/15,1,1,15
1/17/15,1,1,16
1/18/15,1,1,15
1/19/15,1,1,12
1/20/15,1,1,12
1/21/15,1,1,10
1/22/15,1,1,8
1/23/15,1,1,14
1/24/15,1,1,20
1/25/15,1,1,19
1/26/15,1,1,12
1/27/15,1,1,13
1/28/15,1,1,13
1/29/15,1,1,7
1/30/15,1,1,12
1/31/15,1,1,19
2/1/15,1,1,17
2/2/15,1,1,6
2/3/15,1,1,10
2/4/15,1,1,8
2/5/15,1,1,18
2/6/15,1,1,13
2/7/15,1,1,13
2/8/15,1,1,18
2/9/15,1,1,12
2/10/15,1,1,15
2/11/15,1,1,19
2/12/15,1,1,15
2/13/15,1,1,13
2/14/15,1,1,11
2/15/15,1,1,18
2/16/15,1,1,14
2/17/15,1,1,16
2/18/15,1,1,16
2/19/15,1,1,11
2/20/15,1,1,10
2/21/15,1,1,19
2/22/15,1,1,24
2/23/15,1,1,9
2/24/15,1,1,8
2/25/15,1,1,13
2/26/15,1,1,18
2/27/15,1,1,17
2/28/15,1,1,18
3/1/15,1,1,18
3/2/15,1,1,17
3/3/15,1,1,14
3/4/15,1,1,19
3/5/15,1,1,10
3/6/15,1,1,17
3/7/15,1,1,16
3/8/15,1,1,13
3/9/15,1,1,13
3/10/15,1,1,23
3/11/15,1,1,21
3/12/15,1,1,24
3/13/15,1,1,25
3/14/15,1,1,15
3/15/15,1,1,20
3/16/15,1,1,13
3/17/15,1,1,15
3/18/15,1,1,16
3/19/15,1,1,17
3/20/15,1,1,31
3/21/15,1,1,25
3/22/15,1,1,23
3/23/15,1,1,16
3/24/15,1,1,18
3/25/15,1,1,13
3/26/15,1,1,10
3/27/15,1,1,16
3/28/15,1,1,12
3/29/15,1,1,25
3/30/15,1,1,19
3/31/15,1,1,18
4/1/15,1,1,24
4/2/15,1,1,20
4/3/15,1,1,27
4/4/15,1,1,26
4/5/15,1,1,20
4/6/15,1,1,20
4/7/15,1,1,19
4/8/15,1,1,17
4/9/15,1,1,20
4/10/15,1,1,24
4/11/15,1,1,17
4/12/15,1,1,21
4/13/15,1,1,14
4/14/15,1,1,26
4/15/15,1,1,26
4/16/15,1,1,20
4/17/15,1,1,22
4/18/15,1,1,23
4/19/15,1,1,24
4/20/15,1,1,17
4/21/15,1,1,25
4/22/15,1,1,19
4/23/15,1,1,17
4/24/15,1,1,11
4/25/15,1,1,29
4/26/15,1,1,30
4/27/15,1,1,22
4/28/15,1,1,27
4/29/15,1,1,18
4/30/15,1,1,27
5/1/15,1,1,20
5/2/15,1,1,22
5/3/15,1,1,33
5/4/15,1,1,14
5/5/15,1,1,25
5/6/15,1,1,13
5/7/15,1,1,23
5/8/15,1,1,22
5/9/15,1,1,29
5/10/15,1,1,29
5/11/15,1,1,24
5/12/15,1,1,21
5/13/15,1,1,14
5/14/15,1,1,17
5/15/15,1,1,27
5/16/15,1,1,31
5/17/15,1,1,27
5/18/15,1,1,11
5/19/15,1,1,28
5/20/15,1,1,17
5/21/15,1,1,27
5/22/15,1,1,22
5/23/15,1,1,24
5/24/15,1,1,27
5/25/15,1,1,19
5/26/15,1,1,19
5/27/15,1,1,22
5/28/15,1,1,23
5/29/15,1,1,18
5/30/15,1,1,36
5/31/15,1,1,27
6/1/15,1,1,23
6/2/15,1,1,15
6/3/15,1,1,23
6/4/15,1,1,25
6/5/15,1,1,18
6/6/15,1,1,43
6/7/15,1,1,22
6/8/15,1,1,18
6/9/15,1,1,19
6/10/15,1,1,22
6/11/15,1,1,29
6/12/15,1,1,23
6/13/15,1,1,28
6/14/15,1,1,30
6/15/15,1,1,19
6/16/15,1,1,17
6/17/15,1,1,28
6/18/15,1,1,29
6/19/15,1,1,20
6/20/15,1,1,30
6/21/15,1,1,34
6/22/15,1,1,14
6/23/15,1,1,27
6/24/15,1,1,26
6/25/15,1,1,21
6/26/15,1,1,30
6/27/15,1,1,31
6/28/15,1,1,35
6/29/15,1,1,26
6/30/15,1,1,23
7/1/15,1,1,21
7/2/15,1,1,26
7/3/15,1,1,30
7/4/15,1,1,40
7/5/15,1,1,30
7/6/15,1,1,20
7/7/15,1,1,24
7/8/15,1,1,21
7/9/15,1,1,33
7/10/15,1,1,26
7/11/15,1,1,30
7/12/15,1,1,19
7/13/15,1,1,22
7/14/15,1,1,19
7/15/15,1,1,20
7/16/15,1,1,41
7/17/15,1,1,31
7/18/15,1,1,38
7/19/15,1,1,38
7/20/15,1,1,22
7/21/15,1,1,29
7/22/15,1,1,27
7/23/15,1,1,17
7/24/15,1,1,29
7/25/15,1,1,34
7/26/15,1,1,38
7/27/15,1,1,13
7/28/15,1,1,27
7/29/15,1,1,26
7/30/15,1,1,22
7/31/15,1,1,29
8/1/15,1,1,28
8/2/15,1,1,19
8/3/15,1,1,20
8/4/15,1,1,26
8/5/15,1,1,20
8/6/15,1,1,25
8/7/15,1,1,22
8/8/15,1,1,19
8/9/15,1,1,33
8/10/15,1,1,14
8/11/15,1,1,16
8/12/15,1,1,24
8/13/15,1,1,25
8/14/15,1,1,23
8/15/15,1,1,26
8/16/15,1,1,27
8/17/15,1,1,14
8/18/15,1,1,18
8/19/15,1,1,24
8/20/15,1,1,17
8/21/15,1,1,29
8/22/15,1,1,22
8/23/15,1,1,19
8/24/15,1,1,19
8/25/15,1,1,22
8/26/15,1,1,26
8/27/15,1,1,23
8/28/15,1,1,25
8/29/15,1,1,36
8/30/15,1,1,25
8/31/15,1,1,20
9/1/15,1,1,27
9/2/15,1,1,22
9/3/15,1,1,16
9/4/15,1,1,16
9/5/15,1,1,34
9/6/15,1,1,25
9/7/15,1,1,17
9/8/15,1,1,25
9/9/15,1,1,13
9/10/15,1,1,25
9/11/15,1,1,28
9/12/15,1,1,24
9/13/15,1,1,28
9/14/15,1,1,22
9/15/15,1,1,21
9/16/15,1,1,23
9/17/15,1,1,19
9/18/15,1,1,16
9/19/15,1,1,40
9/20/15,1,1,28
9/21/15,1,1,18
9/22/15,1,1,20
9/23/15,1,1,22
9/24/15,1,1,28
9/25/15,1,1,20
9/26/15,1,1,20
9/27/15,1,1,32
9/28/15,1,1,15
9/29/15,1,1,19
9/30/15,1,1,15
10/1/15,1,1,25
10/2/15,1,1,12
10/3/15,1,1,20
10/4/15,1,1,22
10/5/15,1,1,13
10/6/15,1,1,14
10/7/15,1,1,19
10/8/15,1,1,21
10/9/15,1,1,27
10/10/15,1,1,22
10/11/15,1,1,25
10/12/15,1,1,12
10/13/15,1,1,24
10/14/15,1,1,26
10/15/15,1,1,19
10/16/15,1,1,23
10/17/15,1,1,22
10/18/15,1,1,25
10/19/15,1,1,19
10/20/15,1,1,21
10/21/15,1,1,24
10/22/15,1,1,17
10/23/15,1,1,28
10/24/15,1,1,24
10/25/15,1,1,33
10/26/15,1,1,18
10/27/15,1,1,18
10/28/15,1,1,8
10/29/15,1,1,17
10/30/15,1,1,19
10/31/15,1,1,30
11/1/15,1,1,26
11/2/15,1,1,16
11/3/15,1,1,25
11/4/15,1,1,26
11/5/15,1,1,21
11/6/15,1,1,24
11/7/15,1,1,25
11/8/15,1,1,25
11/9/15,1,1,16
11/10/15,1,1,15
11/11/15,1,1,24
11/12/15,1,1,19
11/13/15,1,1,21
11/14/15,1,1,37
11/15/15,1,1,31
11/16/15,1,1,14
11/17/15,1,1,19
11/18/15,1,1,30
11/19/15,1,1,26
11/20/15,1,1,27
11/21/15,1,1,22
11/22/15,1,1,30
11/23/15,1,1,21
11/24/15,1,1,20
11/25/15,1,1,16
11/26/15,1,1,19
11/27/15,1,1,33
11/28/15,1,1,24
11/29/15,1,1,27
11/30/15,1,1,5
12/1/15,1,1,13
12/2/15,1,1,12
12/3/15,1,1,14
12/4/15,1,1,29
12/5/15,1,1,12
12/6/15,1,1,14
12/7/15,1,1,14
12/8/15,1,1,13
12/9/15,1,1,18
12/10/15,1,1,14
12/11/15,1,1,21
12/12/15,1,1,23
12/13/15,1,1,14
12/14/15,1,1,10
12/15/15,1,1,12
12/16/15,1,1,19
12/17/15,1,1,9
12/18/15,1,1,19
12/19/15,1,1,21
12/20/15,1,1,17
12/21/15,1,1,10
12/22/15,1,1,13
12/23/15,1,1,14
12/24/15,1,1,7
12/25/15,1,1,19
12/26/15,1,1,13
12/27/15,1,1,17
12/28/15,1,1,4
12/29/15,1,1,12
12/30/15,1,1,15
12/31/15,1,1,18
1/1/16,1,1,21
1/2/16,1,1,13
1/3/16,1,1,12
1/4/16,1,1,12
1/5/16,1,1,12
1/6/16,1,1,16
1/7/16,1,1,12
1/8/16,1,1,12
1/9/16,1,1,16
1/10/16,1,1,26
1/11/16,1,1,7
1/12/16,1,1,13
1/13/16,1,1,9
1/14/16,1,1,18
1/15/16,1,1,13
1/16/16,1,1,8
1/17/16,1,1,13
1/18/16,1,1,7
1/19/16,1,1,17
1/20/16,1,1,13
1/21/16,1,1,12
1/22/16,1,1,15
1/23/16,1,1,23
1/24/16,1,1,21
1/25/16,1,1,15
1/26/16,1,1,18
1/27/16,1,1,14
1/28/16,1,1,17
1/29/16,1,1,16
1/30/16,1,1,14
1/31/16,1,1,14
2/1/16,1,1,16
2/2/16,1,1,16
2/3/16,1,1,19
2/4/16,1,1,9
2/5/16,1,1,14
2/6/16,1,1,14
2/7/16,1,1,18
2/8/16,1,1,12
2/9/16,1,1,14
2/10/16,1,1,16
2/11/16,1,1,14
2/12/16,1,1,15
2/13/16,1,1,10
2/14/16,1,1,23
2/15/16,1,1,8
2/16/16,1,1,19
2/17/16,1,1,29
2/18/16,1,1,17
2/19/16,1,1,18
2/20/16,1,1,18
2/21/16,1,1,21
2/22/16,1,1,16
2/23/16,1,1,16
2/24/16,1,1,10
2/25/16,1,1,12
2/26/16,1,1,9
2/27/16,1,1,21
2/28/16,1,1,12
2/29/16,1,1,14
3/1/16,1,1,16
3/2/16,1,1,17
3/3/16,1,1,20
3/4/16,1,1,17
3/5/16,1,1,17
3/6/16,1,1,22
3/7/16,1,1,17
3/8/16,1,1,9
3/9/16,1,1,18
3/10/16,1,1,15
