date,store,item,sales
7/25/13,4,16,25
7/26/13,4,16,30
7/27/13,4,16,25
7/28/13,4,16,29
7/29/13,4,16,23
7/30/13,4,16,17
7/31/13,4,16,20
8/1/13,4,16,28
8/2/13,4,16,17
8/3/13,4,16,29
8/4/13,4,16,29
8/5/13,4,16,20
8/6/13,4,16,18
8/7/13,4,16,27
8/8/13,4,16,9
8/9/13,4,16,23
8/10/13,4,16,29
8/11/13,4,16,22
8/12/13,4,16,21
8/13/13,4,16,22
8/14/13,4,16,21
8/15/13,4,16,28
8/16/13,4,16,35
8/17/13,4,16,33
8/18/13,4,16,34
8/19/13,4,16,21
8/20/13,4,16,14
8/21/13,4,16,23
8/22/13,4,16,23
8/23/13,4,16,17
8/24/13,4,16,28
8/25/13,4,16,30
8/26/13,4,16,17
8/27/13,4,16,14
8/28/13,4,16,18
8/29/13,4,16,19
8/30/13,4,16,18
8/31/13,4,16,22
9/1/13,4,16,28
9/2/13,4,16,16
9/3/13,4,16,15
9/4/13,4,16,21
9/5/13,4,16,19
9/6/13,4,16,16
9/7/13,4,16,30
9/8/13,4,16,21
9/9/13,4,16,20
9/10/13,4,16,20
9/11/13,4,16,23
9/12/13,4,16,20
9/13/13,4,16,14
9/14/13,4,16,14
9/15/13,4,16,31
9/16/13,4,16,16
9/17/13,4,16,14
9/18/13,4,16,19
9/19/13,4,16,17
9/20/13,4,16,17
9/21/13,4,16,25
9/22/13,4,16,22
9/23/13,4,16,14
9/24/13,4,16,15
9/25/13,4,16,19
9/26/13,4,16,18
9/27/13,4,16,29
9/28/13,4,16,20
9/29/13,4,16,23
9/30/13,4,16,13
10/1/13,4,16,13
10/2/13,4,16,22
10/3/13,4,16,27
10/4/13,4,16,17
10/5/13,4,16,20
10/6/13,4,16,35
10/7/13,4,16,11
10/8/13,4,16,28
10/9/13,4,16,15
10/10/13,4,16,9
10/11/13,4,16,18
10/12/13,4,16,25
10/13/13,4,16,23
10/14/13,4,16,13
10/15/13,4,16,15
10/16/13,4,16,19
10/17/13,4,16,15
10/18/13,4,16,21
10/19/13,4,16,19
10/20/13,4,16,16
10/21/13,4,16,14
10/22/13,4,16,12
10/23/13,4,16,13
10/24/13,4,16,15
10/25/13,4,16,20
10/26/13,4,16,15
10/27/13,4,16,21
10/28/13,4,16,13
10/29/13,4,16,18
10/30/13,4,16,22
10/31/13,4,16,18
11/1/13,4,16,20
11/2/13,4,16,27
11/3/13,4,16,31
11/4/13,4,16,20
11/5/13,4,16,24
11/6/13,4,16,15
11/7/13,4,16,15
11/8/13,4,16,19
11/9/13,4,16,21
11/10/13,4,16,22
11/11/13,4,16,11
11/12/13,4,16,16
11/13/13,4,16,20
11/14/13,4,16,23
11/15/13,4,16,22
11/16/13,4,16,21
11/17/13,4,16,21
11/18/13,4,16,11
11/19/13,4,16,21
11/20/13,4,16,23
11/21/13,4,16,20
11/22/13,4,16,24
11/23/13,4,16,22
11/24/13,4,16,18
11/25/13,4,16,14
11/26/13,4,16,19
11/27/13,4,16,25
11/28/13,4,16,36
11/29/13,4,16,20
11/30/13,4,16,22
12/1/13,4,16,23
12/2/13,4,16,9
12/3/13,4,16,10
12/4/13,4,16,11
12/5/13,4,16,17
12/6/13,4,16,18
12/7/13,4,16,18
12/8/13,4,16,16
12/9/13,4,16,12
12/10/13,4,16,14
12/11/13,4,16,10
12/12/13,4,16,9
12/13/13,4,16,15
12/14/13,4,16,20
12/15/13,4,16,14
12/16/13,4,16,10
12/17/13,4,16,15
12/18/13,4,16,11
12/19/13,4,16,19
12/20/13,4,16,18
12/21/13,4,16,19
12/22/13,4,16,23
12/23/13,4,16,12
12/24/13,4,16,12
12/25/13,4,16,20
12/26/13,4,16,11
12/27/13,4,16,13
12/28/13,4,16,17
12/29/13,4,16,15
12/30/13,4,16,11
12/31/13,4,16,10
1/1/14,4,16,10
1/2/14,4,16,15
1/3/14,4,16,6
1/4/14,4,16,21
1/5/14,4,16,17
1/6/14,4,16,6
1/7/14,4,16,11
1/8/14,4,16,14
1/9/14,4,16,18
1/10/14,4,16,13
1/11/14,4,16,21
1/12/14,4,16,19
1/13/14,4,16,21
1/14/14,4,16,14
1/15/14,4,16,12
1/16/14,4,16,22
1/17/14,4,16,21
1/18/14,4,16,21
1/19/14,4,16,19
1/20/14,4,16,16
1/21/14,4,16,12
1/22/14,4,16,12
1/23/14,4,16,14
1/24/14,4,16,8
1/25/14,4,16,17
1/26/14,4,16,13
1/27/14,4,16,9
1/28/14,4,16,7
1/29/14,4,16,13
1/30/14,4,16,12
1/31/14,4,16,12
2/1/14,4,16,20
2/2/14,4,16,18
2/3/14,4,16,7
2/4/14,4,16,24
2/5/14,4,16,16
2/6/14,4,16,19
2/7/14,4,16,13
2/8/14,4,16,21
2/9/14,4,16,22
2/10/14,4,16,18
2/11/14,4,16,11
2/12/14,4,16,17
2/13/14,4,16,24
2/14/14,4,16,20
2/15/14,4,16,18
2/16/14,4,16,23
2/17/14,4,16,12
2/18/14,4,16,20
2/19/14,4,16,15
2/20/14,4,16,13
2/21/14,4,16,16
2/22/14,4,16,24
2/23/14,4,16,30
2/24/14,4,16,13
2/25/14,4,16,11
2/26/14,4,16,14
2/27/14,4,16,14
2/28/14,4,16,21
3/1/14,4,16,22
3/2/14,4,16,20
3/3/14,4,16,15
3/4/14,4,16,17
3/5/14,4,16,16
3/6/14,4,16,17
3/7/14,4,16,16
3/8/14,4,16,21
3/9/14,4,16,25
3/10/14,4,16,16
3/11/14,4,16,17
3/12/14,4,16,17
3/13/14,4,16,20
3/14/14,4,16,24
3/15/14,4,16,28
3/16/14,4,16,24
3/17/14,4,16,14
3/18/14,4,16,18
3/19/14,4,16,16
3/20/14,4,16,28
3/21/14,4,16,32
3/22/14,4,16,22
3/23/14,4,16,22
3/24/14,4,16,15
3/25/14,4,16,30
3/26/14,4,16,15
3/27/14,4,16,20
3/28/14,4,16,13
3/29/14,4,16,23
3/30/14,4,16,29
3/31/14,4,16,18
4/1/14,4,16,21
4/2/14,4,16,25
4/3/14,4,16,23
4/4/14,4,16,26
4/5/14,4,16,31
4/6/14,4,16,31
4/7/14,4,16,21
4/8/14,4,16,16
4/9/14,4,16,12
4/10/14,4,16,32
4/11/14,4,16,35
4/12/14,4,16,26
4/13/14,4,16,23
4/14/14,4,16,15
4/15/14,4,16,26
4/16/14,4,16,19
4/17/14,4,16,21
4/18/14,4,16,30
4/19/14,4,16,40
4/20/14,4,16,28
4/21/14,4,16,15
4/22/14,4,16,21
4/23/14,4,16,26
4/24/14,4,16,18
4/25/14,4,16,28
4/26/14,4,16,25
4/27/14,4,16,22
4/28/14,4,16,19
4/29/14,4,16,25
4/30/14,4,16,18
5/1/14,4,16,25
5/2/14,4,16,30
5/3/14,4,16,37
5/4/14,4,16,34
5/5/14,4,16,17
5/6/14,4,16,17
5/7/14,4,16,26
5/8/14,4,16,29
5/9/14,4,16,31
5/10/14,4,16,25
5/11/14,4,16,34
5/12/14,4,16,26
5/13/14,4,16,29
5/14/14,4,16,30
5/15/14,4,16,24
5/16/14,4,16,35
5/17/14,4,16,35
5/18/14,4,16,30
5/19/14,4,16,16
5/20/14,4,16,21
5/21/14,4,16,23
5/22/14,4,16,25
5/23/14,4,16,20
5/24/14,4,16,29
5/25/14,4,16,30
5/26/14,4,16,25
5/27/14,4,16,23
5/28/14,4,16,19
5/29/14,4,16,30
5/30/14,4,16,32
5/31/14,4,16,26
6/1/14,4,16,31
6/2/14,4,16,25
6/3/14,4,16,20
6/4/14,4,16,21
6/5/14,4,16,23
6/6/14,4,16,26
6/7/14,4,16,28
6/8/14,4,16,35
6/9/14,4,16,21
6/10/14,4,16,20
6/11/14,4,16,29
6/12/14,4,16,29
6/13/14,4,16,26
6/14/14,4,16,28
6/15/14,4,16,33
6/16/14,4,16,18
6/17/14,4,16,25
6/18/14,4,16,23
6/19/14,4,16,23
6/20/14,4,16,27
6/21/14,4,16,34
6/22/14,4,16,31
6/23/14,4,16,23
6/24/14,4,16,19
6/25/14,4,16,27
6/26/14,4,16,28
6/27/14,4,16,26
6/28/14,4,16,30
6/29/14,4,16,38
6/30/14,4,16,19
7/1/14,4,16,16
7/2/14,4,16,31
7/3/14,4,16,26
7/4/14,4,16,26
7/5/14,4,16,30
7/6/14,4,16,41
7/7/14,4,16,18
7/8/14,4,16,34
7/9/14,4,16,24
7/10/14,4,16,27
7/11/14,4,16,25
7/12/14,4,16,18
7/13/14,4,16,27
7/14/14,4,16,19
7/15/14,4,16,28
7/16/14,4,16,27
7/17/14,4,16,26
7/18/14,4,16,29
7/19/14,4,16,33
7/20/14,4,16,38
7/21/14,4,16,20
7/22/14,4,16,20
7/23/14,4,16,26
7/24/14,4,16,37
7/25/14,4,16,26
7/26/14,4,16,32
7/27/14,4,16,36
7/28/14,4,16,28
7/29/14,4,16,30
7/30/14,4,16,24
7/31/14,4,16,42
8/1/14,4,16,28
8/2/14,4,16,22
8/3/14,4,16,27
8/4/14,4,16,17
8/5/14,4,16,29
8/6/14,4,16,20
8/7/14,4,16,29
8/8/14,4,16,26
8/9/14,4,16,34
8/10/14,4,16,21
8/11/14,4,16,18
8/12/14,4,16,24
8/13/14,4,16,26
8/14/14,4,16,22
8/15/14,4,16,28
8/16/14,4,16,32
8/17/14,4,16,22
8/18/14,4,16,20
8/19/14,4,16,23
8/20/14,4,16,31
8/21/14,4,16,28
8/22/14,4,16,25
8/23/14,4,16,31
8/24/14,4,16,22
8/25/14,4,16,18
8/26/14,4,16,25
8/27/14,4,16,13
8/28/14,4,16,32
8/29/14,4,16,35
8/30/14,4,16,28
8/31/14,4,16,35
9/1/14,4,16,21
9/2/14,4,16,22
9/3/14,4,16,22
9/4/14,4,16,19
9/5/14,4,16,28
9/6/14,4,16,30
9/7/14,4,16,16
9/8/14,4,16,16
9/9/14,4,16,16
9/10/14,4,16,17
9/11/14,4,16,24
9/12/14,4,16,18
9/13/14,4,16,30
9/14/14,4,16,23
9/15/14,4,16,17
9/16/14,4,16,26
9/17/14,4,16,27
9/18/14,4,16,23
9/19/14,4,16,21
9/20/14,4,16,35
9/21/14,4,16,23
9/22/14,4,16,10
9/23/14,4,16,31
9/24/14,4,16,21
9/25/14,4,16,25
9/26/14,4,16,29
9/27/14,4,16,30
9/28/14,4,16,36
9/29/14,4,16,27
9/30/14,4,16,14
10/1/14,4,16,22
10/2/14,4,16,17
10/3/14,4,16,27
10/4/14,4,16,37
10/5/14,4,16,36
10/6/14,4,16,16
10/7/14,4,16,18
10/8/14,4,16,26
10/9/14,4,16,20
10/10/14,4,16,24
10/11/14,4,16,25
10/12/14,4,16,23
10/13/14,4,16,16
10/14/14,4,16,24
10/15/14,4,16,28
10/16/14,4,16,20
10/17/14,4,16,31
10/18/14,4,16,26
10/19/14,4,16,25
10/20/14,4,16,15
10/21/14,4,16,28
10/22/14,4,16,27
10/23/14,4,16,25
10/24/14,4,16,22
10/25/14,4,16,27
10/26/14,4,16,26
10/27/14,4,16,12
10/28/14,4,16,18
10/29/14,4,16,28
10/30/14,4,16,23
10/31/14,4,16,19
11/1/14,4,16,29
11/2/14,4,16,22
11/3/14,4,16,12
11/4/14,4,16,19
11/5/14,4,16,18
11/6/14,4,16,28
11/7/14,4,16,15
11/8/14,4,16,38
11/9/14,4,16,29
11/10/14,4,16,12
11/11/14,4,16,25
11/12/14,4,16,31
11/13/14,4,16,29
11/14/14,4,16,19
11/15/14,4,16,23
11/16/14,4,16,27
11/17/14,4,16,18
11/18/14,4,16,23
11/19/14,4,16,18
11/20/14,4,16,22
11/21/14,4,16,28
11/22/14,4,16,30
11/23/14,4,16,38
11/24/14,4,16,22
11/25/14,4,16,21
11/26/14,4,16,19
11/27/14,4,16,22
11/28/14,4,16,26
11/29/14,4,16,28
11/30/14,4,16,17
12/1/14,4,16,11
12/2/14,4,16,17
12/3/14,4,16,12
12/4/14,4,16,11
12/5/14,4,16,15
12/6/14,4,16,17
12/7/14,4,16,21
12/8/14,4,16,18
12/9/14,4,16,11
12/10/14,4,16,20
12/11/14,4,16,15
12/12/14,4,16,15
12/13/14,4,16,23
12/14/14,4,16,17
12/15/14,4,16,13
12/16/14,4,16,23
12/17/14,4,16,15
12/18/14,4,16,22
12/19/14,4,16,16
12/20/14,4,16,13
12/21/14,4,16,23
12/22/14,4,16,10
12/23/14,4,16,16
12/24/14,4,16,16
12/25/14,4,16,17
12/26/14,4,16,20
12/27/14,4,16,19
12/28/14,4,16,17
12/29/14,4,16,17
12/30/14,4,16,12
12/31/14,4,16,13
1/1/15,4,16,26
1/2/15,4,16,8
1/3/15,4,16,19
1/4/15,4,16,17
1/5/15,4,16,9
1/6/15,4,16,14
1/7/15,4,16,22
1/8/15,4,16,14
1/9/15,4,16,19
1/10/15,4,16,17
1/11/15,4,16,15
1/12/15,4,16,12
1/13/15,4,16,17
1/14/15,4,16,12
1/15/15,4,16,9
1/16/15,4,16,11
1/17/15,4,16,19
1/18/15,4,16,15
1/19/15,4,16,17
1/20/15,4,16,11
1/21/15,4,16,9
1/22/15,4,16,21
1/23/15,4,16,10
1/24/15,4,16,12
1/25/15,4,16,14
1/26/15,4,16,13
1/27/15,4,16,19
1/28/15,4,16,11
1/29/15,4,16,18
1/30/15,4,16,24
1/31/15,4,16,16
2/1/15,4,16,27
2/2/15,4,16,12
2/3/15,4,16,20
2/4/15,4,16,12
2/5/15,4,16,17
2/6/15,4,16,18
2/7/15,4,16,19
2/8/15,4,16,33
2/9/15,4,16,15
2/10/15,4,16,17
2/11/15,4,16,12
2/12/15,4,16,18
2/13/15,4,16,26
2/14/15,4,16,22
2/15/15,4,16,20
2/16/15,4,16,11
2/17/15,4,16,27
2/18/15,4,16,18
2/19/15,4,16,10
2/20/15,4,16,20
2/21/15,4,16,17
2/22/15,4,16,12
2/23/15,4,16,16
2/24/15,4,16,11
2/25/15,4,16,18
2/26/15,4,16,12
2/27/15,4,16,25
2/28/15,4,16,25
3/1/15,4,16,26
3/2/15,4,16,20
3/3/15,4,16,17
3/4/15,4,16,17
3/5/15,4,16,24
3/6/15,4,16,22
3/7/15,4,16,25
3/8/15,4,16,26
3/9/15,4,16,13
3/10/15,4,16,17
3/11/15,4,16,19
3/12/15,4,16,15
3/13/15,4,16,14
3/14/15,4,16,20
3/15/15,4,16,23
3/16/15,4,16,19
3/17/15,4,16,19
3/18/15,4,16,17
3/19/15,4,16,15
3/20/15,4,16,31
3/21/15,4,16,24
3/22/15,4,16,23
3/23/15,4,16,26
3/24/15,4,16,14
3/25/15,4,16,22
3/26/15,4,16,14
3/27/15,4,16,22
3/28/15,4,16,28
3/29/15,4,16,28
3/30/15,4,16,15
3/31/15,4,16,26
4/1/15,4,16,20
4/2/15,4,16,33
4/3/15,4,16,32
4/4/15,4,16,35
4/5/15,4,16,23
4/6/15,4,16,23
4/7/15,4,16,30
4/8/15,4,16,16
4/9/15,4,16,27
4/10/15,4,16,23
4/11/15,4,16,33
4/12/15,4,16,23
4/13/15,4,16,25
4/14/15,4,16,16
4/15/15,4,16,21
4/16/15,4,16,22
4/17/15,4,16,28
4/18/15,4,16,24
4/19/15,4,16,28
4/20/15,4,16,19
4/21/15,4,16,21
4/22/15,4,16,26
4/23/15,4,16,30
4/24/15,4,16,18
4/25/15,4,16,30
4/26/15,4,16,25
4/27/15,4,16,21
4/28/15,4,16,27
4/29/15,4,16,17
4/30/15,4,16,32
5/1/15,4,16,26
5/2/15,4,16,42
5/3/15,4,16,40
5/4/15,4,16,20
5/5/15,4,16,23
5/6/15,4,16,21
5/7/15,4,16,20
5/8/15,4,16,25
5/9/15,4,16,27
5/10/15,4,16,32
5/11/15,4,16,32
5/12/15,4,16,24
5/13/15,4,16,26
5/14/15,4,16,26
5/15/15,4,16,31
5/16/15,4,16,30
5/17/15,4,16,36
5/18/15,4,16,17
5/19/15,4,16,24
5/20/15,4,16,31
5/21/15,4,16,24
5/22/15,4,16,22
5/23/15,4,16,31
5/24/15,4,16,31
5/25/15,4,16,24
5/26/15,4,16,18
5/27/15,4,16,20
5/28/15,4,16,19
5/29/15,4,16,36
5/30/15,4,16,23
5/31/15,4,16,28
6/1/15,4,16,22
6/2/15,4,16,30
6/3/15,4,16,26
6/4/15,4,16,28
6/5/15,4,16,25
6/6/15,4,16,32
6/7/15,4,16,33
6/8/15,4,16,21
6/9/15,4,16,19
6/10/15,4,16,30
6/11/15,4,16,27
6/12/15,4,16,32
6/13/15,4,16,32
6/14/15,4,16,39
6/15/15,4,16,16
6/16/15,4,16,24
6/17/15,4,16,25
6/18/15,4,16,28
6/19/15,4,16,36
6/20/15,4,16,37
6/21/15,4,16,35
6/22/15,4,16,16
6/23/15,4,16,31
6/24/15,4,16,25
6/25/15,4,16,23
6/26/15,4,16,35
6/27/15,4,16,32
6/28/15,4,16,29
6/29/15,4,16,19
6/30/15,4,16,31
7/1/15,4,16,35
7/2/15,4,16,31
7/3/15,4,16,35
7/4/15,4,16,40
7/5/15,4,16,34
7/6/15,4,16,24
7/7/15,4,16,27
7/8/15,4,16,25
7/9/15,4,16,24
7/10/15,4,16,37
7/11/15,4,16,42
7/12/15,4,16,38
7/13/15,4,16,18
7/14/15,4,16,26
7/15/15,4,16,25
7/16/15,4,16,37
7/17/15,4,16,24
7/18/15,4,16,35
7/19/15,4,16,43
7/20/15,4,16,30
7/21/15,4,16,35
7/22/15,4,16,18
7/23/15,4,16,37
7/24/15,4,16,30
7/25/15,4,16,41
7/26/15,4,16,43
7/27/15,4,16,27
7/28/15,4,16,24
7/29/15,4,16,27
7/30/15,4,16,40
7/31/15,4,16,32
8/1/15,4,16,27
8/2/15,4,16,29
8/3/15,4,16,24
8/4/15,4,16,25
8/5/15,4,16,28
8/6/15,4,16,32
8/7/15,4,16,23
8/8/15,4,16,27
8/9/15,4,16,28
8/10/15,4,16,28
8/11/15,4,16,20
8/12/15,4,16,32
8/13/15,4,16,33
8/14/15,4,16,29
8/15/15,4,16,31
8/16/15,4,16,26
8/17/15,4,16,23
8/18/15,4,16,32
8/19/15,4,16,24
8/20/15,4,16,26
8/21/15,4,16,29
8/22/15,4,16,29
8/23/15,4,16,19
8/24/15,4,16,18
8/25/15,4,16,35
8/26/15,4,16,17
8/27/15,4,16,36
8/28/15,4,16,29
8/29/15,4,16,23
8/30/15,4,16,20
8/31/15,4,16,26
9/1/15,4,16,23
9/2/15,4,16,30
9/3/15,4,16,24
9/4/15,4,16,39
9/5/15,4,16,36
9/6/15,4,16,25
9/7/15,4,16,19
9/8/15,4,16,20
9/9/15,4,16,24
9/10/15,4,16,24
9/11/15,4,16,33
9/12/15,4,16,34
9/13/15,4,16,19
9/14/15,4,16,21
9/15/15,4,16,29
9/16/15,4,16,18
9/17/15,4,16,26
9/18/15,4,16,21
9/19/15,4,16,35
9/20/15,4,16,27
9/21/15,4,16,22
9/22/15,4,16,22
9/23/15,4,16,24
9/24/15,4,16,30
9/25/15,4,16,25
9/26/15,4,16,34
9/27/15,4,16,33
9/28/15,4,16,26
9/29/15,4,16,27
9/30/15,4,16,15
10/1/15,4,16,22
10/2/15,4,16,22
10/3/15,4,16,21
10/4/15,4,16,32
10/5/15,4,16,19
10/6/15,4,16,20
10/7/15,4,16,16
10/8/15,4,16,30
10/9/15,4,16,25
10/10/15,4,16,27
10/11/15,4,16,27
10/12/15,4,16,15
10/13/15,4,16,17
10/14/15,4,16,24
10/15/15,4,16,14
10/16/15,4,16,22
10/17/15,4,16,18
10/18/15,4,16,19
10/19/15,4,16,14
10/20/15,4,16,20
10/21/15,4,16,25
10/22/15,4,16,20
10/23/15,4,16,21
10/24/15,4,16,34
10/25/15,4,16,27
10/26/15,4,16,16
10/27/15,4,16,24
10/28/15,4,16,21
10/29/15,4,16,25
10/30/15,4,16,27
10/31/15,4,16,29
11/1/15,4,16,30
11/2/15,4,16,20
11/3/15,4,16,22
11/4/15,4,16,27
11/5/15,4,16,30
11/6/15,4,16,24
11/7/15,4,16,26
11/8/15,4,16,27
11/9/15,4,16,18
11/10/15,4,16,24
11/11/15,4,16,17
11/12/15,4,16,24
11/13/15,4,16,32
11/14/15,4,16,26
11/15/15,4,16,34
11/16/15,4,16,26
11/17/15,4,16,26
11/18/15,4,16,22
11/19/15,4,16,23
11/20/15,4,16,31
11/21/15,4,16,34
11/22/15,4,16,30
11/23/15,4,16,27
11/24/15,4,16,25
11/25/15,4,16,22
11/26/15,4,16,17
11/27/15,4,16,24
11/28/15,4,16,33
11/29/15,4,16,22
11/30/15,4,16,20
12/1/15,4,16,17
12/2/15,4,16,15
12/3/15,4,16,19
12/4/15,4,16,22
12/5/15,4,16,21
12/6/15,4,16,17
12/7/15,4,16,18
12/8/15,4,16,14
12/9/15,4,16,16
12/10/15,4,16,16
12/11/15,4,16,18
12/12/15,4,16,22
12/13/15,4,16,19
12/14/15,4,16,14
12/15/15,4,16,19
12/16/15,4,16,21
12/17/15,4,16,23
12/18/15,4,16,13
12/19/15,4,16,23
12/20/15,4,16,15
12/21/15,4,16,13
12/22/15,4,16,18
12/23/15,4,16,19
12/24/15,4,16,11
12/25/15,4,16,16
12/26/15,4,16,18
12/27/15,4,16,23
12/28/15,4,16,14
12/29/15,4,16,15
12/30/15,4,16,18
12/31/15,4,16,13
1/1/16,4,16,13
1/2/16,4,16,16
1/3/16,4,16,25
1/4/16,4,16,11
1/5/16,4,16,16
1/6/16,4,16,17
1/7/16,4,16,14
1/8/16,4,16,13
1/9/16,4,16,20
1/10/16,4,16,28
1/11/16,4,16,13
1/12/16,4,16,15
1/13/16,4,16,17
1/14/16,4,16,17
1/15/16,4,16,18
1/16/16,4,16,22
1/17/16,4,16,21
1/18/16,4,16,9
1/19/16,4,16,15
1/20/16,4,16,12
1/21/16,4,16,12
1/22/16,4,16,15
1/23/16,4,16,17
1/24/16,4,16,20
1/25/16,4,16,11
1/26/16,4,16,15
1/27/16,4,16,12
1/28/16,4,16,14
1/29/16,4,16,21
1/30/16,4,16,20
1/31/16,4,16,32
2/1/16,4,16,11
2/2/16,4,16,28
2/3/16,4,16,23
2/4/16,4,16,21
2/5/16,4,16,13
2/6/16,4,16,17
2/7/16,4,16,22
2/8/16,4,16,17
2/9/16,4,16,19
2/10/16,4,16,12
2/11/16,4,16,17
2/12/16,4,16,20
2/13/16,4,16,20
2/14/16,4,16,25
2/15/16,4,16,17
2/16/16,4,16,28
2/17/16,4,16,15
2/18/16,4,16,9
2/19/16,4,16,25
2/20/16,4,16,16
2/21/16,4,16,18
2/22/16,4,16,14
2/23/16,4,16,18
2/24/16,4,16,19
2/25/16,4,16,20
2/26/16,4,16,24
2/27/16,4,16,18
2/28/16,4,16,16
2/29/16,4,16,7
3/1/16,4,16,23
3/2/16,4,16,22
3/3/16,4,16,17
3/4/16,4,16,29
3/5/16,4,16,27
3/6/16,4,16,25
3/7/16,4,16,13
3/8/16,4,16,25
3/9/16,4,16,19
3/10/16,4,16,28
